Gender,Marital_status,Nationality,Age_at_enrollment,Debtor,Scholarship_holder,Tuition_fees_up_to_date,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Displaced,Attendance,Educational_special_needs,International,Application_mode,Application_order,Previous_qualification,Course,Previous_qualification_(grade),Admission_grade,Curricular_units_1st_sem_(enrolled),Curricular_units_2nd_sem_(enrolled),Curricular_units_1st_sem_(evaluations),Curricular_units_2nd_sem_(evaluations),Curricular_units_1st_sem_(approved),Curricular_units_2nd_sem_(approved),Curricular_units_1st_sem_(grade),Curricular_units_2nd_sem_(grade),GDP,Inflation_rate,Unemployment_rate,Target,Curricular_units_1st_sem_(credited),Curricular_units_2nd_sem_(credited),Curricular_units_1st_sem_(without_evaluations),Curricular_units_2nd_sem_(without_evaluations)
1,2,1,19,0,0,0,1,3,7,6,1,0,0,0,1,1,2,5,135.23943769917756,136.59756568808652,6,5,5,5,3,2,14.057038572195156,12.8544605565272,2.795652235675426,1.6448814498323072,5.292138789386542,Enrolled,0,0,0,1
0,1,1,27,0,1,0,2,2,7,9,1,1,1,0,1,1,2,8,161.01658970730674,158.54956800816277,6,7,7,6,2,1,12.756921589136844,12.499677001703057,2.6702601067601925,1.8713659853895794,7.333521304106297,Graduate,1,0,0,0
0,1,1,17,0,0,0,6,2,6,4,0,1,1,0,1,1,1,7,124.54563504114496,126.49101807007354,6,5,7,6,5,5,14.998361690834598,15.195047256369723,1.4089144942329632,0.32253885154454376,8.580280856524038,Graduate,1,0,0,0
0,1,1,53,0,1,0,4,2,7,2,1,1,0,0,1,1,2,3,165.215592702199,168.65894079287966,4,5,4,4,1,2,15.802355244382287,15.6739276430403,1.9244958642088799,2.1326603508903177,6.13731095712553,Graduate,0,0,2,0
0,1,1,18,0,0,0,3,4,9,7,0,1,0,0,2,2,1,6,136.22252318912575,135.22473637290312,5,4,6,6,3,4,12.061210541081898,13.64743216815172,3.437972343050237,2.2242752039797415,9.146545938679251,Graduate,0,0,0,0
1,1,1,20,0,0,0,6,3,2,4,1,1,0,0,1,5,2,8,130.4961322115486,131.60578583614108,6,5,6,7,5,5,15.206723389804784,16.006013564048892,3.2497443331039015,1.549339744724443,8.671862626917504,Enrolled,0,0,0,0
1,1,1,20,0,0,0,4,3,2,9,1,1,0,0,1,3,2,4,142.67576281247315,146.4778825160858,5,6,6,6,4,5,16.716651452250197,15.116130836317765,1.9683377300163822,1.0838452709467836,7.155649479182748,Graduate,0,0,0,2
1,1,1,18,0,0,0,3,6,3,7,1,0,0,1,2,1,2,7,138.09435963083237,140.92672223286885,4,5,3,3,4,5,17.577175425649756,19.324730577139295,2.2934055128310553,1.7370860479263621,7.008818622819107,Graduate,0,0,0,0
0,1,1,17,0,0,0,3,1,10,8,1,1,0,0,4,4,2,6,157.819440670509,164.07669313243403,5,4,6,6,2,1,17.326887456556232,15.949218190794413,0.7030010269840841,1.7986430274082799,6.806985464888158,Graduate,0,0,0,0
0,1,1,22,0,0,0,3,2,4,7,1,1,0,0,2,1,1,5,142.84093691833692,145.70455897144564,6,7,4,5,1,0,15.689826477706115,16.521655859036155,3.5134641912586115,1.6820029538141061,5.657951106978593,Graduate,0,1,0,0
1,2,2,19,0,0,0,4,3,7,8,1,1,0,0,1,1,1,7,135.5304039680199,130.03779894184993,4,5,5,4,4,3,16.862548668694945,13.960069770637737,1.8105776115113352,2.4756656221633087,7.076956172297315,Dropout,0,0,0,0
0,1,1,19,1,0,1,2,6,7,3,0,1,0,0,1,2,2,5,164.47839450621908,157.91762643075455,3,2,2,2,0,0,15.412639639617156,14.051372143672264,1.8194955584951926,1.486228169196002,8.407483699186859,Graduate,0,0,0,0
1,1,1,23,0,0,0,1,2,10,8,1,1,0,0,1,2,2,2,160.3773113566728,164.18431873029823,6,6,6,5,2,2,14.801320676687475,14.552831904758667,0.6473012433241145,1.3091995650928132,5.86229664380615,Dropout,0,0,0,0
0,2,1,19,0,0,0,2,3,5,4,0,1,0,0,1,1,2,4,165.94121001658715,158.729260319934,5,6,6,6,1,0,11.92321927629313,12.896339360199168,0.9966081289116999,2.1306707688080837,9.023665545535264,Graduate,2,0,0,0
1,1,1,18,0,0,1,4,1,1,1,0,1,0,0,2,1,2,8,154.45077045088664,156.3472492609365,5,6,4,4,5,4,13.97513198980768,12.347708671383971,2.41022283431766,1.3651153064823562,10.582984899128904,Graduate,0,2,0,1
0,3,1,26,0,0,0,6,2,4,6,1,1,0,0,3,1,2,3,157.50700393563045,151.39072845902072,3,2,3,2,1,1,15.41697758227577,14.704906562944881,2.9151117897181664,1.607649001865898,4.288137728365121,Graduate,0,0,0,0
0,3,1,19,0,0,0,2,3,3,6,1,1,0,0,3,5,2,2,170.90210116038534,173.8250879564468,3,3,1,0,2,1,13.757623735283614,13.881347971722072,2.1786028454783453,2.86185275977447,7.754104758962367,Graduate,0,0,0,0
0,2,1,24,0,0,0,6,2,3,6,0,1,0,0,1,2,1,1,150.9912259311336,154.96066276920726,5,5,4,4,4,4,19.601725824654757,20.489094512250066,3.448143941596644,1.5578664824636315,2.574676013998401,Graduate,0,0,0,0
0,1,2,20,0,0,0,6,4,2,5,1,0,0,0,1,4,2,5,155.940258245509,154.46207641601725,5,6,5,6,0,1,11.180631649288301,11.687575308723641,1.8300601963984104,2.096722109476994,6.140779956574384,Graduate,0,0,0,0
0,2,1,28,0,0,0,3,3,1,8,0,1,0,0,1,2,2,7,162.65396827209622,164.09666660146846,5,4,5,6,3,2,14.561259865162723,16.636476940936777,1.6838258508739188,1.4801090507988617,7.695734491992392,Graduate,0,0,0,0
1,1,1,27,0,0,0,2,4,2,4,1,0,0,0,1,1,2,5,130.76487942518395,127.75110386285436,5,5,6,5,1,2,14.50030301127857,15.462912521441716,1.750526594543522,1.658011713883727,5.0949223453778645,Graduate,0,1,0,0
0,1,1,17,0,1,0,5,2,7,9,0,0,0,0,1,4,1,6,147.22151497558522,145.19710260319175,5,6,4,3,2,3,14.672691523054363,16.08676034301208,0.7715823009672749,1.8822913068988854,3.645599516257694,Graduate,1,0,0,1
0,1,1,21,0,0,0,1,3,4,2,1,1,0,0,1,2,4,2,158.16030013886677,151.81189071665048,6,6,5,5,5,4,13.694195572525272,14.406798031274095,1.5651454078585034,0.9710245387662078,4.762370939561128,Graduate,0,0,0,2
1,2,1,22,0,0,0,1,2,5,7,1,1,0,0,1,1,1,1,158.11941599990976,156.81070218560092,3,3,1,2,3,2,12.571446459290627,11.042995205473183,1.9929701210931958,1.6668522292997252,5.503022538527741,Dropout,0,0,0,0
1,1,1,28,0,1,0,6,4,3,9,1,1,0,0,5,2,2,3,160.72867180171892,162.58313863105286,3,3,3,4,1,0,21.061907582326334,20.99809338534437,3.9765318000002496,0.9226962301684359,6.737749085583912,Graduate,0,1,2,0
0,1,1,22,1,0,0,2,4,3,1,0,0,0,0,2,3,2,6,184.69995556032245,176.83849610660764,3,2,4,4,3,2,15.660471897192437,15.510259146030728,3.665757568170413,2.5222082595006388,6.888084508730657,Graduate,0,0,0,0
1,3,1,18,0,0,0,5,3,7,7,1,1,0,0,1,2,2,8,170.6385539772753,169.31562973277045,6,6,7,7,3,4,14.459016465554653,12.911029121840158,1.1906772993648653,1.9315159308310146,6.111834897401597,Graduate,1,0,2,0
1,1,1,17,0,0,0,6,2,6,2,0,1,0,0,3,3,2,7,192.32242725818787,186.41583947436064,5,4,4,5,5,4,15.4828960841676,13.620362714139628,2.490531308736284,1.4553292866690055,7.582758942364496,Graduate,0,0,0,0
1,1,1,26,0,1,0,5,3,4,3,1,1,0,0,2,1,2,5,105.97543229546297,114.02687131775536,6,7,7,6,6,7,15.81046101243236,14.716903165202037,0.4127391572429153,1.7818792521802778,10.030707010160148,Graduate,0,0,0,0
0,1,1,25,0,1,0,2,3,10,7,0,1,1,0,1,1,3,1,143.40118440756353,144.98611576102144,6,6,4,3,2,2,16.200018646026077,17.325746263003097,3.028634853219538,1.3790916287754804,4.576684717093861,Dropout,0,0,0,0
1,2,1,29,0,0,0,6,3,5,5,0,0,0,0,1,4,1,8,110.05867707149432,102.19990614740308,4,5,4,5,1,0,16.699277947305983,17.46704236499278,2.20918106068506,1.9564243384337552,4.908164350277898,Graduate,0,0,0,0
0,1,1,17,0,0,0,2,3,4,3,0,1,0,0,3,3,3,3,136.33425915437036,139.597787179399,5,6,4,4,3,4,13.303704116190318,13.50715147577416,1.0673279129187665,0.9220632319098008,5.434252650113648,Dropout,0,0,0,0
0,3,1,33,0,0,0,3,4,2,3,1,1,0,0,3,3,2,4,122.50052501751023,124.43455450356412,6,7,7,7,3,4,14.187963836543517,14.349719625194677,3.23517399194795,1.4947252887522315,2.2592604254790025,Graduate,1,0,0,0
0,1,1,19,0,0,0,3,5,7,7,1,1,0,0,1,5,2,2,146.74716373837398,147.13187965828388,3,4,3,2,2,2,16.851412703806414,16.78049221749159,3.4213493477851724,1.053300203921675,6.169533667317255,Dropout,0,0,0,0
1,1,1,39,0,0,0,3,4,2,8,1,1,0,0,1,4,3,6,160.23815611734855,159.11715698362838,5,4,5,4,0,-1,17.655117928286447,19.679734334685495,1.7712529417588143,1.3923835877123916,4.090290551782445,Graduate,0,0,0,0
0,3,1,22,0,0,0,3,4,9,6,1,1,0,0,1,3,2,1,134.29903060631793,139.612579675938,3,2,2,2,1,2,13.148142424768377,13.697193378229366,2.8016218131549944,1.4878145457268224,5.478118725073605,Graduate,0,0,0,0
1,3,1,23,0,0,1,2,3,5,4,1,0,0,0,1,1,2,4,150.65638453703667,152.09715305003326,3,3,4,3,3,2,14.258613901550133,14.16534421434493,1.5655443805934128,3.3988513998320347,10.293010471662674,Graduate,2,1,0,0
1,1,1,20,1,0,0,3,6,7,3,1,0,0,0,5,2,2,8,145.0648855529491,136.26539419852304,5,6,5,5,2,1,15.421075861816089,13.842979763212503,0.05895891621690241,1.189979533500369,4.684892828996423,Graduate,0,0,0,0
1,1,1,28,0,1,0,6,4,2,2,1,1,0,0,1,1,1,3,133.38573349429998,133.21980813420055,6,6,7,6,3,4,16.811437482423358,16.885839677852594,2.4583276628837147,1.385193756638003,6.490151640743864,Graduate,1,0,0,0
1,3,1,23,0,1,0,2,4,2,6,0,1,0,0,1,1,2,8,134.40339193651073,134.4970766710425,5,5,6,6,5,4,14.561267669015724,13.615312667369398,1.117878175123323,2.0191224624435633,7.123237803187855,Graduate,0,0,0,0
1,1,1,17,0,0,0,3,6,4,10,0,1,0,0,3,4,2,5,169.406463601097,173.1410653106833,3,2,3,2,2,2,17.056283618331353,15.64923526772474,3.0965901565397793,0.683293990096741,4.074886443812834,Dropout,2,1,0,0
1,1,1,17,0,1,0,2,2,7,7,0,1,0,0,1,3,3,1,148.33814403093035,153.89078800683268,5,6,6,7,5,5,18.160513656534256,18.038979634977974,0.8179159941000071,2.51452506320056,8.59624779096371,Dropout,1,0,0,0
0,2,1,20,0,1,0,1,3,2,1,1,1,0,0,1,3,2,2,154.61301677639264,156.80685414944443,4,4,3,3,2,2,14.46820415773303,15.46551450798684,1.9023090083286438,0.9642328512685355,2.325395441836064,Enrolled,1,0,0,1
1,2,1,28,0,1,0,4,3,5,6,0,0,0,0,1,3,2,5,187.90403406131895,196.5634897238115,4,5,5,5,2,1,13.108058761499029,13.984529567409535,2.937148395676755,1.332518478954241,10.46588200202961,Graduate,0,0,0,1
0,2,1,17,0,0,0,3,3,3,5,1,0,0,0,1,1,2,3,171.51960280113255,171.4344681785962,5,6,6,7,5,5,17.001450465779406,16.4237883294776,0.9702116880531724,1.940991320051237,10.263657588684627,Graduate,1,0,0,0
1,1,1,20,0,0,0,5,3,3,10,0,1,0,0,1,1,2,3,160.4777371831489,161.1503812418675,5,4,3,4,2,2,12.266007976613258,11.261889453049173,3.013175776591633,1.1094360655465878,3.816332875290597,Graduate,2,0,0,0
0,1,1,26,0,0,0,6,3,7,5,0,1,0,0,3,1,2,7,175.3604820753061,172.51573411417107,3,2,3,3,0,-1,15.697484017413275,17.093405669026918,1.2031659003309216,1.5323478588848,5.65625855293371,Dropout,0,0,0,0
1,1,1,21,0,0,0,1,6,2,9,0,1,0,0,2,4,3,8,155.85908412020711,164.43456479411083,4,3,3,4,4,3,17.193903855140185,17.358005949721562,1.4856143197235703,0.9217528673712208,3.370911718409202,Dropout,0,0,0,2
0,1,1,17,0,0,0,5,2,4,10,1,1,0,0,1,1,2,4,142.1041035132394,140.50550908142228,3,2,1,2,3,2,15.503201549668395,16.038647388706487,2.9331513291824103,2.145509362956381,8.399145140692637,Graduate,0,0,0,0
0,3,1,17,0,0,0,2,4,6,3,0,0,0,0,1,1,2,4,131.42417047907387,132.90309376671445,4,5,2,2,2,1,12.633969655567299,13.873387875063665,2.9990218234146195,2.178464339976026,9.35793640581606,Graduate,0,1,0,0
1,1,1,29,0,0,0,3,3,7,2,0,0,0,0,1,3,2,3,95.82060027066063,106.84232545190902,3,2,4,5,3,2,13.085181061631571,13.07490219328236,3.68668144844228,0.7151916119496117,3.317034957536372,Dropout,0,0,0,0
0,1,1,17,0,0,0,3,3,10,7,1,0,0,0,1,4,2,8,118.69686509173178,127.63504484539213,6,5,6,6,2,1,13.177786236545545,12.892030328021926,0.4402752458720496,1.2653859207359943,4.114746848307828,Graduate,0,0,0,2
0,2,1,18,0,0,0,2,3,6,3,1,0,0,0,1,1,4,4,177.12358910018534,186.15979408619958,6,7,5,5,1,0,10.767690355588151,10.460237250228113,2.291594649299533,2.433950847207133,4.535972302480381,Graduate,0,2,0,0
0,1,1,28,0,1,0,4,4,7,7,1,1,0,0,1,1,2,5,168.67684052843805,167.83802940326416,5,4,3,2,2,2,16.91856121094595,17.534329319341435,2.2000961587666827,1.1962354469453782,6.165210774789289,Graduate,0,0,0,1
0,1,1,21,0,1,0,6,6,8,7,0,1,0,0,4,1,2,6,163.70863592467575,177.72634242415398,4,4,2,3,0,0,15.759909111895361,15.62257075278216,2.5883204626018834,0.8774315967973293,4.399749859838079,Graduate,0,0,0,0
0,1,1,19,0,1,0,3,2,5,1,0,0,0,0,1,1,2,5,156.90728209084173,162.77216172506843,6,6,4,3,3,2,13.738785771611118,13.783514239525426,2.9237744841470654,1.5269745638940162,6.55041294589683,Graduate,0,0,0,0
0,1,1,17,0,0,0,4,5,5,4,1,0,0,0,4,2,2,7,156.76866052249264,157.56184239042938,3,2,1,0,2,1,14.171365714396373,13.74976472103688,-0.4542032270867704,1.9493211992322665,9.670283940470526,Graduate,0,0,0,0
1,2,1,17,0,1,0,1,2,6,9,0,0,0,0,1,1,1,3,148.39858894405876,149.35522668658925,5,6,6,5,0,0,15.604773455552014,16.3089285097091,2.4900282775117693,2.1301870199028308,4.581453103050926,Graduate,0,0,0,0
1,1,1,17,0,1,0,4,2,7,3,0,1,1,0,3,2,2,5,139.6315732453892,141.01122347907258,5,6,3,3,5,5,16.39932755136596,15.718757612714995,2.696383137391696,1.0267396788678378,3.6725216547533868,Dropout,0,0,0,0
1,1,1,28,0,0,0,5,2,2,6,1,1,0,0,3,1,2,1,132.22617409972116,136.49029470142312,4,3,4,3,3,2,12.388914455136568,11.315172190295458,0.5153502620460602,0.8610841471747571,5.901791030726455,Dropout,0,0,1,0
1,1,1,23,0,0,0,4,5,7,6,0,1,0,0,1,2,2,4,135.18307724004046,141.3024084889143,5,6,3,2,2,1,17.97695431073727,18.268176709084432,3.1247327956181588,1.4426479604195028,10.405573591531006,Graduate,0,0,2,0
1,2,1,22,0,0,0,6,3,6,7,0,1,0,0,4,1,1,5,157.10497093880855,156.3095179644998,5,6,5,6,5,4,15.46345986062293,17.467671434021817,1.4257102836723208,1.6042758797944037,6.974278198338922,Dropout,0,1,0,0
1,1,1,18,0,0,0,2,3,9,10,1,1,1,1,1,1,2,5,149.66573486758682,145.0351329708734,5,4,4,4,5,4,16.10360226124331,16.060632709642725,0.3001386718605408,1.7467850164089487,7.532121869868948,Dropout,0,0,0,0
0,1,1,25,0,0,0,6,3,6,2,0,1,0,0,2,2,3,4,177.94505859320765,174.15950334218323,3,4,3,4,1,1,14.623301487312856,13.856289347979809,2.1177633732988723,2.046364308246844,6.914466466316137,Dropout,1,0,0,0
0,1,1,17,0,0,1,1,2,3,3,0,0,0,0,1,1,3,6,137.78522853060758,135.3745915420634,6,7,6,7,6,5,17.742645064058188,17.98011701291917,1.954689009985381,0.9514818513696064,4.747736959602397,Dropout,0,0,1,0
1,1,1,28,1,0,0,6,4,4,2,1,1,0,0,1,1,2,4,150.57190210036762,156.70755712823814,3,4,4,5,3,4,11.280156931942368,10.328401957881445,2.8709504570225484,1.6629219483630029,7.133439245079829,Graduate,0,0,0,0
0,2,1,20,1,0,0,2,2,3,10,1,1,0,0,1,5,2,5,147.22685422931843,153.01626375307978,5,4,6,7,3,3,17.34930861061662,15.687263947544585,1.4388153762244347,1.6861472107827393,3.7639357503156665,Dropout,0,0,0,0
1,2,1,33,1,0,0,6,4,5,4,0,0,0,0,2,1,2,8,122.1462171852176,116.39179788705101,4,4,3,2,1,1,15.251414931032151,14.287396469519505,2.8886115827768526,1.80165951674399,8.703437106048558,Graduate,0,0,0,0
1,1,1,19,0,0,0,3,3,2,4,0,0,0,0,1,1,2,8,147.3569707970194,151.33715772410486,5,5,5,6,5,5,14.681603870514403,14.03228957562897,3.2103106973217237,0.8051063398004603,4.314610933864548,Graduate,0,0,0,0
1,1,1,22,0,0,0,3,3,4,2,0,1,0,0,2,3,2,1,172.25096096125176,171.98480584869802,6,7,7,7,5,4,17.98092897118799,17.608583473306545,2.13923472714783,1.07827663539823,8.899483108353742,Graduate,0,1,0,0
1,2,1,17,0,0,0,2,3,2,7,0,1,1,0,1,3,2,2,118.14213702164263,114.52823859529363,4,4,2,1,3,3,16.449756499858033,15.907902092445447,4.438579921360219,0.9014990888711766,5.034951719331574,Graduate,0,0,0,0
0,1,2,24,1,0,0,3,1,3,1,1,1,0,0,1,3,2,2,174.97561254955667,170.7513179094349,3,3,1,2,1,1,16.16145302898265,17.59407615565194,2.5306555556050068,0.9622132355824119,6.361080160221604,Graduate,1,0,0,0
0,2,1,21,0,0,0,2,4,10,4,1,1,0,0,1,1,2,4,139.3880753645927,142.83447992434154,4,5,2,1,2,2,13.765907285469865,13.80004972058436,2.1800279941626473,1.5524511226007682,5.258430926854649,Dropout,0,0,0,0
0,2,1,17,1,1,0,2,6,8,10,0,1,0,0,1,1,3,8,144.57667490014836,140.90817780590356,5,6,4,4,3,4,16.266203461799183,16.00872265915206,3.9973933127717167,1.1493077584992992,7.737021385785008,Graduate,0,1,0,0
0,1,1,18,0,1,0,3,1,7,10,0,1,0,0,1,1,2,2,141.27747216733653,135.46809516840221,4,5,4,5,4,3,13.88382292232378,15.001809245899768,3.115422881213937,1.3641622538678546,1.7598958132434026,Enrolled,0,0,1,1
0,2,1,17,0,0,0,5,2,2,6,1,1,0,0,4,2,2,3,159.57709976934487,160.23577464090167,3,2,4,5,0,0,15.351094263960835,13.989465439976456,1.2386384939798427,2.0326655874632467,8.097604328012444,Graduate,0,0,0,1
1,2,1,19,0,1,0,5,2,2,8,0,1,0,0,4,3,2,3,143.01990269892607,148.66642646447752,6,5,5,4,4,5,15.230355071543318,13.949098706563275,0.924496536679664,1.418517067532738,5.200478828663189,Enrolled,0,0,0,0
1,1,1,19,0,0,0,6,2,2,7,0,1,0,0,1,1,2,3,173.58137239952566,178.53018768320456,4,4,5,4,2,1,16.468542851040464,18.08547179487213,0.9783649921275586,1.0375178162037364,3.45103302510349,Graduate,0,0,0,2
0,1,1,17,0,0,0,1,2,6,3,0,1,0,0,1,3,1,8,200.0,192.70422779113747,4,4,2,3,0,1,14.086563602457321,13.772772021960847,0.8982536933465473,1.6770195420529033,5.866646080260248,Graduate,2,0,1,0
1,1,1,27,0,0,0,3,2,10,9,0,1,0,0,1,1,2,1,137.49241327441774,136.99137533181658,5,6,5,4,3,3,19.134169622420735,18.382088679230936,3.478762397235788,1.2208941775918423,6.813426200621565,Dropout,0,0,0,0
1,3,1,18,0,0,0,2,3,7,7,1,1,0,0,1,1,3,5,148.95742826913386,145.23350960946908,5,4,5,5,5,4,14.974545300412556,14.425973285881746,2.785004977166885,2.171932939885523,6.215316834618701,Graduate,0,0,0,0
1,1,1,21,0,1,0,6,2,6,2,0,1,0,0,1,1,2,7,144.45664702944532,144.95485415327875,4,5,5,6,4,5,13.629812358468891,14.067084325601275,1.5675436557743179,1.908198213059501,3.8633030016657632,Dropout,0,0,1,0
0,3,1,17,0,0,0,4,6,5,4,1,0,0,0,1,2,2,7,152.57861624654637,152.69978572458632,5,6,6,7,1,1,18.605299162794633,16.629113554803467,0.1880827417608646,1.1512801178756238,5.666590072352244,Dropout,0,0,0,0
0,3,1,17,0,1,0,5,3,7,6,1,1,0,1,1,1,2,7,144.11412627588828,144.1763033576882,4,4,5,5,3,3,13.913546385431465,12.993808463159585,2.4436068973678085,1.0976323459433663,3.8183323247153687,Graduate,0,1,0,2
0,1,1,19,0,0,1,5,2,7,7,1,1,0,0,1,3,2,6,120.14788139027003,118.7867998934977,5,4,5,6,5,4,15.913409572143575,17.701579664899644,1.3758170153443323,1.3051260614897426,8.581540905143537,Graduate,0,1,0,0
0,2,1,19,1,0,0,3,2,10,7,0,0,0,0,3,1,2,7,153.4620137830871,151.0560524986362,6,5,7,8,4,5,12.715391192286695,12.429653444925663,2.6716017723683048,1.7201383773703876,2.811183491014761,Enrolled,2,2,0,0
0,1,1,17,1,0,0,4,2,6,7,1,0,0,0,3,3,2,2,149.45929371873657,142.77146553199762,4,5,3,3,4,5,14.24430595107598,14.839806588311896,2.519878278052289,0.9719702880613215,8.263736142305369,Graduate,0,1,0,0
1,1,1,20,0,0,0,5,3,7,5,1,1,0,0,1,1,2,6,141.24134942492466,136.599878700983,5,6,6,6,2,2,16.565112018853505,16.302923259134985,4.336961800399209,1.5056942323424423,4.344481873831504,Graduate,0,0,0,0
0,3,1,17,0,0,0,5,2,5,4,1,1,0,0,1,2,1,8,147.22884261968875,145.51307174838706,3,2,4,4,0,0,16.419685099801335,16.525346124021375,1.1536351804194596,0.6374167645065203,4.942729787323097,Graduate,0,0,0,0
1,1,1,18,0,0,0,5,3,10,7,0,0,0,0,1,1,3,1,153.60920268461786,157.80528840176967,5,4,3,4,5,4,16.793066724307607,15.790655275466062,1.9233995731006372,2.026326437461063,1.4860825428507365,Graduate,0,0,0,1
1,1,1,49,1,0,0,1,4,7,7,0,1,0,0,1,1,2,8,125.43289501905245,131.49892072851367,5,5,6,5,5,5,14.907189723257167,15.116884294307674,0.4350755634837329,0.7849002966564889,5.138858541452141,Graduate,0,2,1,0
0,2,1,26,0,1,0,4,4,3,7,0,1,0,0,3,3,3,6,145.39645137709218,146.82685484611113,6,5,7,6,1,2,15.164473060442342,15.176341818861532,1.6407164894323558,2.3370641577602145,6.136290659353872,Dropout,0,0,0,0
0,1,1,20,0,0,0,2,5,5,9,1,1,0,1,1,4,2,2,151.8727334159038,150.94568230990805,4,5,5,6,1,1,14.215183906866065,12.030170210380529,1.1619421509468155,1.803699148168012,5.7677683135806985,Graduate,0,0,0,1
1,3,1,18,0,0,0,6,3,2,7,0,1,1,0,1,1,2,6,133.660690434634,134.53147575640824,4,3,3,4,2,1,15.009183460918528,16.00321103007023,3.688431560716069,1.9754913936388714,7.278332224250477,Graduate,0,0,0,0
1,1,1,17,0,0,0,2,2,3,6,1,0,0,0,3,3,3,4,155.20885271314853,158.26728903990323,4,5,4,3,0,0,15.029911083185914,14.049555912614652,3.2473603895985352,1.141612142719212,5.242143797852948,Graduate,0,0,0,0
1,2,1,20,0,0,0,3,4,7,4,1,1,0,0,1,3,4,3,149.8913981346597,154.58171779579422,5,4,6,6,5,4,17.064715356664898,16.440119322139793,1.8416366622691496,1.10530974439865,5.4496486956643855,Graduate,0,0,0,0
1,1,1,19,0,1,0,3,6,3,5,1,1,0,0,1,3,2,4,139.89070010744675,139.13548535777906,5,5,5,5,5,4,14.243605582997766,14.35120629433263,2.882566132421436,1.3610566078865614,2.7150480523595,Graduate,0,0,0,0
0,1,1,18,0,0,0,6,4,10,6,0,1,0,0,1,1,2,5,138.34191197332765,143.00195370176496,6,5,5,6,6,5,15.202926394740594,15.332832785602964,2.6285061258070828,0.5777661872983788,-0.7834724300533042,Dropout,1,1,0,0
0,3,1,17,1,0,0,1,3,7,2,0,1,0,0,2,2,2,5,154.31738314590677,154.72676240468374,4,5,3,4,3,2,15.448181048329754,14.956802660216395,2.6494031009542,2.528527762050886,-1.4254407655497858,Graduate,0,2,0,0
1,3,1,17,0,0,0,4,2,10,6,0,1,0,0,1,2,2,1,173.40487478065452,175.1062590043287,3,4,1,2,3,3,16.270732541121863,17.31799268394053,3.1869940249548425,1.4827690127430853,2.143785025240061,Dropout,1,0,0,0
1,1,1,21,1,0,0,6,2,10,4,1,0,0,0,2,1,4,5,182.6024336535046,180.82331194440593,3,3,4,5,0,1,13.351691027103952,14.110069701674028,1.917606872315998,0.8813494836434442,13.292721411315506,Graduate,0,0,0,0
1,1,1,22,1,0,0,4,2,2,5,0,1,0,0,1,1,3,1,148.59750835418555,148.3936033800472,4,4,4,5,0,-1,11.009614927493896,10.268157868324375,1.8843306594830327,1.8947948668750947,5.007849089735372,Graduate,0,0,0,0
0,1,1,25,0,0,0,2,3,9,6,0,0,0,0,1,3,3,3,159.32588488129778,164.35369523693453,5,5,5,6,4,4,12.224367177272104,11.442484677500971,1.515622113442965,2.1915492701851265,7.5026539381610995,Graduate,0,0,1,0
1,3,1,29,0,0,0,2,3,4,5,1,1,0,0,1,2,2,1,156.48189086607138,155.6481399133928,3,4,2,2,3,3,13.659558335695724,13.47938704422861,0.1132570862855451,0.7989907303889121,10.507590874638465,Dropout,0,2,0,0
1,1,1,23,0,0,0,1,4,7,6,0,0,0,0,1,1,4,3,151.75433739467127,156.71716556733978,5,4,4,3,3,4,13.104428401288919,13.599354437357496,1.8870992803829907,1.3455684771197203,3.87857179847844,Graduate,0,0,1,0
1,1,1,23,0,0,0,6,6,5,6,0,1,0,0,1,4,3,1,160.12849318616628,147.04347057178504,5,5,4,3,1,2,16.296074497608977,16.06408414787489,1.0922094048424478,1.554758267661024,7.443930418493227,Enrolled,0,2,0,0
1,2,1,18,0,0,0,2,4,2,6,1,1,0,0,1,1,2,5,165.6703701196743,160.2944775251601,4,5,4,5,4,4,13.055875909524138,13.296792557297854,-0.12059930386107975,0.7357555136774975,8.246274096279214,Graduate,0,0,0,0
0,1,1,19,0,0,0,2,3,7,9,0,1,0,0,1,3,2,1,152.8937890152775,153.3074338141632,3,2,2,2,1,1,20.15014918731335,19.899041983781842,1.394906056098923,0.9973982626035784,3.66235594338289,Dropout,0,0,0,0
1,1,1,19,0,0,0,2,6,7,4,0,0,0,0,1,1,2,4,157.91659528264418,151.62776699527825,5,6,5,5,0,0,16.204902563526396,15.53895015693223,3.178645700179098,0.9091222325595418,6.8035507182329935,Graduate,0,0,0,0
0,1,1,17,0,0,1,3,2,10,7,1,0,0,0,1,1,2,8,150.65190296048496,162.86556370570332,6,7,6,6,6,6,15.529316803071188,15.997846139394706,4.143741898930438,1.4627131022116433,3.772284581987969,Graduate,0,0,0,2
0,3,1,35,1,0,0,2,6,4,7,0,1,1,0,1,3,3,7,115.3476748006165,108.49235410310476,3,4,2,1,3,2,12.786953383184402,13.33350278819655,2.2325859672210635,1.702707478237871,8.232739053884169,Graduate,0,0,0,0
0,1,1,35,0,0,0,2,5,4,10,0,1,0,0,3,1,1,2,120.10261252242321,124.00832288930515,5,5,5,5,5,5,17.187717944507543,17.584460160352556,3.4417150689864275,2.311246298054603,8.543842686750065,Graduate,0,0,2,0
