"Marital_status","Application_mode","Application_order","Course","Daytime/evening_attendance	","Previous_qualification","Previous_qualification_(grade)","Nationality","Mothers_qualification","Fathers_qualification","Mothers_occupation","Fathers_occupation","Admission_grade","Displaced","Educational_special_needs","Debtor","Tuition_fees_up_to_date","Gender","Scholarship_holder","Age_at_enrollment","International","Curricular_units_1st_sem_(credited)","Curricular_units_1st_sem_(enrolled)","Curricular_units_1st_sem_(evaluations)","Curricular_units_1st_sem_(approved)","Curricular_units_1st_sem_(grade)","Curricular_units_1st_sem_(without_evaluations)","Curricular_units_2nd_sem_(credited)","Curricular_units_2nd_sem_(enrolled)","Curricular_units_2nd_sem_(evaluations)","Curricular_units_2nd_sem_(approved)","Curricular_units_2nd_sem_(grade)","Curricular_units_2nd_sem_(without_evaluations)","Unemployment_rate","Inflation_rate","GDP","Target","Completed_exams_ratio","Passed_exams_ratio"
1,1,1,1,1,2,153,1,4,4,7,3,138.5,1,0,0,1,0,1,20,0,0,8,8,7,15.7985714285714,0,0,8,8,7,15.7985714285714,0,10.8,1.4,1.74,"Graduate",87.5,87.5
1,1,3,1,1,2,119,1,3,3,7,7,119.4,1,0,0,1,0,0,20,0,0,7,7,7,13.7757142857143,0,0,8,8,8,15.6,0,12.4,0.5,1.79,"Graduate",100,100
3,3,1,1,1,2,140,1,4,4,5,5,101.5,1,0,0,1,0,0,24,0,0,8,11,7,12.16,0,0,8,11,7,12.16,0,10.8,1.4,1.74,"Graduate",87.5,63.6363636363636
3,3,2,1,1,2,133.1,1,4,4,5,5,101.5,1,0,0,1,0,0,24,0,0,7,0,0,0,0,0,7,0,0,0,0,10.8,1.4,1.74,"Dropout",0,0
1,1,2,3,1,2,130,1,1,1,1,5,126.2,1,0,0,1,0,0,20,0,0,6,6,6,14.3333333333333,0,0,6,6,6,15.5,0,12.4,0.5,1.79,"Graduate",100,100
1,1,3,5,1,2,128,1,3,3,10,1,129.8,1,0,0,1,0,0,20,0,0,6,6,6,11.8333333333333,0,0,6,6,3,13.3333333333333,0,9.4,-0.8,-3.12,"Enrolled",75,75
1,1,1,2,1,2,145,1,4,4,10,7,138.4,1,0,0,0,0,0,18,0,0,6,7,6,14.8333333333333,0,0,6,8,6,12.5,0,8.9,1.4,3.51,"Enrolled",100,80
1,1,1,1,1,2,146,1,2,2,7,7,129.3,0,0,0,1,0,0,18,0,0,8,8,7,14.2,0,0,8,8,7,14.2,0,12.7,3.7,-1.7,"Graduate",87.5,87.5
1,1,1,2,1,2,119,1,1,1,2,1,113.1,1,0,0,1,0,0,21,0,0,5,6,5,12.2,0,0,5,5,5,13.2,0,10.8,1.4,1.74,"Graduate",100,90.9090909090909
1,1,1,3,1,2,160,1,2,2,2,8,144.3,1,0,0,1,0,0,18,0,0,6,10,4,13,0,0,6,9,5,13.6666666666667,0,9.4,-0.8,-3.12,"Graduate",75,47.3684210526316
1,1,5,1,1,2,144,1,3,3,3,1,141,1,0,0,1,0,1,19,0,0,8,8,7,12.4857142857143,0,0,8,8,7,12.4857142857143,0,12.7,3.7,-1.7,"Graduate",87.5,87.5
1,4,1,2,1,1,130,1,2,2,2,2,130,1,0,0,1,0,0,22,0,0,6,7,6,17,0,0,6,7,6,16.2857142857143,0,11.1,0.6,2.02,"Graduate",100,85.7142857142857
1,1,3,3,1,2,122,1,3,3,5,5,117.5,1,0,0,1,0,0,19,0,0,6,7,5,10.8,0,0,6,9,6,10.1666666666667,0,8.9,1.4,3.51,"Graduate",91.6666666666667,68.75
1,1,3,1,1,2,153,2,5,5,7,7,131.8,1,0,0,1,0,0,18,1,0,7,7,6,14.7166666666667,0,0,7,7,6,14.7166666666667,0,7.6,2.6,0.32,"Graduate",85.7142857142857,85.7142857142857
1,1,1,2,1,2,147,1,5,5,7,3,133.7,1,0,0,1,0,1,19,0,0,5,10,2,13.5,0,0,5,11,5,11.4,1,10.8,1.4,1.74,"Enrolled",70,33.3333333333333
1,2,1,1,1,2,121,1,4,4,3,3,115.4,1,0,0,1,0,1,24,0,0,8,8,7,11.9714285714286,0,0,8,8,7,11.9714285714286,0,12.7,3.7,-1.7,"Enrolled",87.5,87.5
1,1,3,2,1,2,134,1,4,4,7,3,129.1,0,0,0,1,0,0,19,0,0,5,7,3,12,0,0,5,7,4,13.5,0,7.6,2.6,0.32,"Enrolled",70,50
1,1,1,3,0,2,133,1,4,4,3,1,135.5,0,0,0,1,0,0,34,0,0,6,7,6,12.3333333333333,0,0,6,6,6,11.6666666666667,0,10.8,1.4,1.74,"Graduate",100,92.3076923076923
1,1,5,2,1,2,118,1,4,4,7,7,112.4,1,0,0,1,0,0,19,0,0,12,22,6,15.3076923076923,0,0,10,13,6,13.875,0,15.5,2.8,-4.06,"Graduate",54.5454545454545,34.2857142857143
1,1,1,1,1,2,137,1,5,5,5,7,130.8,1,0,0,1,0,1,18,0,0,7,7,6,12.6666666666667,0,0,7,7,6,12.6666666666667,0,7.6,2.6,0.32,"Graduate",85.7142857142857,85.7142857142857
1,1,5,1,1,2,143,1,5,5,7,3,131.6,1,0,0,1,0,1,19,0,0,7,10,7,14.368,0,0,8,8,8,14.44875,0,15.5,2.8,-4.06,"Graduate",100,83.3333333333333
1,3,1,1,1,2,123,1,3,3,1,1,140.8,0,0,0,1,0,0,25,0,0,8,8,7,12.0842857142857,0,0,8,8,7,12.0842857142857,0,10.8,1.4,1.74,"Graduate",87.5,87.5
1,4,1,2,1,3,140,1,1,1,1,7,140,1,0,0,1,0,0,21,0,7,12,18,8,12.25,0,4,12,27,8,12.2,0,12.4,0.5,1.79,"Enrolled",66.6666666666667,35.5555555555556
1,1,1,8,1,2,118,1,5,5,5,5,114.2,0,0,0,1,0,0,18,0,0,6,10,5,12.2,0,0,6,10,5,11.6,0,16.2,0.3,-0.92,"Enrolled",83.3333333333333,50
1,1,1,3,1,2,142,1,6,6,2,5,127.3,0,0,0,1,0,1,18,0,0,6,12,4,11,0,0,6,9,6,11.5,0,9.4,-0.8,-3.12,"Graduate",83.3333333333333,47.6190476190476
1,1,1,3,0,2,115,1,4,4,7,5,115,1,0,0,1,0,0,28,0,0,6,8,5,12.8,0,0,6,8,5,11,0,9.4,-0.8,-3.12,"Graduate",83.3333333333333,62.5
2,2,1,1,1,2,131,1,2,2,3,3,118.8,0,0,0,1,0,1,18,0,0,8,8,7,11.8571428571429,0,0,8,8,7,11.8571428571429,0,12.7,3.7,-1.7,"Graduate",87.5,87.5
2,3,1,8,1,2,130,1,5,5,7,7,125,0,0,0,1,0,0,41,0,0,6,8,6,12.2857142857143,0,0,6,10,5,13,0,8.9,1.4,3.51,"Graduate",91.6666666666667,61.1111111111111
1,1,2,3,1,2,133.1,1,5,5,3,9,111.5,0,0,0,1,0,0,18,0,0,6,11,3,12.3333333333333,0,0,6,11,4,13.5,0,7.6,2.6,0.32,"Dropout",58.3333333333333,31.8181818181818
1,1,1,3,1,2,134,1,4,4,5,5,124.2,0,0,0,1,0,1,21,0,0,6,11,4,11.25,0,0,6,12,4,11.4,0,15.5,2.8,-4.06,"Graduate",66.6666666666667,34.7826086956522
3,4,1,3,1,1,130,1,6,6,10,10,130,0,0,1,1,0,0,41,0,0,6,0,0,0,0,0,6,0,0,0,0,11.1,0.6,2.02,"Dropout",0,0
1,4,1,5,1,1,133.1,1,1,1,1,1,120,1,0,0,1,0,0,32,0,0,3,3,2,16,0,0,3,3,1,16,0,7.6,2.6,0.32,"Dropout",50,50
1,2,1,3,0,4,114,1,6,6,9,10,110,0,0,0,1,0,0,29,0,0,6,10,6,11.6666666666667,0,0,6,7,6,11,0,7.6,2.6,0.32,"Graduate",100,70.5882352941177
1,3,1,1,1,2,130,1,3,3,7,6,113.3,0,0,0,1,0,0,24,0,0,7,15,5,12.4,0,0,8,14,7,12.15,0,12.4,0.5,1.79,"Enrolled",80,41.3793103448276
1,2,1,1,1,2,128,1,4,4,5,6,123.5,1,0,0,1,0,0,22,0,0,7,14,6,10.7444444444444,1,0,8,10,8,11.8375,0,12.7,3.7,-1.7,"Enrolled",93.3333333333333,58.3333333333333
1,1,1,3,1,2,133.1,1,3,3,1,1,101,0,0,0,1,0,0,21,0,0,6,0,0,0,0,0,6,0,0,0,0,15.5,2.8,-4.06,"Dropout",0,0
2,3,1,1,1,4,133.1,1,5,5,7,8,120.9,1,0,0,1,0,0,39,0,0,7,12,4,12,0,0,7,13,4,12.5625,0,11.1,0.6,2.02,"Dropout",57.1428571428571,32
3,3,1,2,1,2,140,1,5,5,7,7,154.6,0,0,0,0,0,1,44,0,0,6,12,4,12.75,0,0,6,15,2,10,0,8.9,1.4,3.51,"Enrolled",50,22.2222222222222
1,1,1,4,1,2,117,1,5,5,7,7,120.2,1,0,0,1,0,0,20,0,0,5,9,2,10,0,0,5,10,2,11,0,7.6,2.6,0.32,"Enrolled",40,21.0526315789474
1,2,3,1,1,2,139,1,4,4,7,6,146.5,0,0,0,1,0,0,21,0,11,14,26,12,13.4173913043478,1,11,14,26,12,13.4173913043478,1,7.6,2.6,0.32,"Graduate",85.7142857142857,46.1538461538462
1,1,1,3,1,2,159,1,6,6,9,4,160.1,1,0,0,1,0,0,18,0,0,6,6,6,15.1666666666667,0,0,6,7,6,14.8571428571429,0,7.6,2.6,0.32,"Graduate",100,92.3076923076923
1,3,1,7,1,2,140,1,5,5,3,3,150,0,0,1,1,0,0,34,0,0,6,10,5,13.8333333333333,0,0,6,13,5,12.5,0,16.2,0.3,-0.92,"Graduate",83.3333333333333,43.4782608695652
1,1,3,2,1,2,140,1,3,3,10,10,135.8,1,0,0,1,0,0,18,0,0,5,6,5,13.3333333333333,0,0,5,7,4,14.8,0,7.6,2.6,0.32,"Graduate",90,69.2307692307692
1,1,1,5,1,2,135,1,3,3,7,1,143.8,1,0,1,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7,3.7,-1.7,"Enrolled",0,0
1,1,1,3,1,2,121,1,5,5,4,5,116.8,1,0,0,1,0,0,18,0,0,6,11,3,11.6666666666667,0,0,6,11,3,10.6666666666667,0,9.4,-0.8,-3.12,"Dropout",50,27.2727272727273
1,1,5,2,1,2,124,1,1,1,1,1,113.9,1,0,0,1,0,0,19,0,0,6,12,5,15,0,0,6,9,6,13.4285714285714,0,16.2,0.3,-0.92,"Graduate",91.6666666666667,52.3809523809524
1,1,3,1,1,2,131,1,5,5,7,7,118,1,0,0,1,0,1,18,0,0,8,8,7,13.2428571428571,0,0,8,8,7,13.2428571428571,0,12.7,3.7,-1.7,"Enrolled",87.5,87.5
1,1,5,2,1,2,160,1,1,1,1,7,150.2,1,0,0,1,0,0,19,0,0,5,13,1,13,0,0,5,7,2,12.5,0,12.7,3.7,-1.7,"Dropout",30,15
1,1,2,1,1,2,120,1,1,1,2,5,115.1,1,0,0,1,0,1,19,0,0,7,8,6,13.075,0,0,8,10,7,12.05,0,12.4,0.5,1.79,"Graduate",86.6666666666667,72.2222222222222
1,1,1,4,1,2,140,1,3,3,3,7,131.3,1,0,0,1,0,1,18,0,0,6,6,6,13.5,0,0,6,9,6,13.6666666666667,0,10.8,1.4,1.74,"Graduate",100,80
1,4,1,4,0,3,120,1,5,5,5,5,120,1,0,0,1,0,1,23,0,2,6,8,5,11.8,0,2,6,8,6,12.3333333333333,0,9.4,-0.8,-3.12,"Graduate",91.6666666666667,68.75
1,1,2,8,1,2,118,2,3,3,7,7,110.3,1,0,0,0,0,0,18,1,0,6,7,5,12.6,0,0,6,6,5,11.8,0,11.1,0.6,2.02,"Enrolled",83.3333333333333,76.9230769230769
3,2,1,3,1,2,133.1,2,3,3,10,10,100,0,0,0,1,0,0,33,1,0,6,6,6,12.1666666666667,0,0,6,9,3,11,0,7.6,2.6,0.32,"Dropout",75,60
1,1,2,3,1,2,111,1,3,3,7,7,110.7,1,0,0,1,0,0,19,0,0,6,9,6,12.1666666666667,0,0,6,9,6,11,0,8.9,1.4,3.51,"Graduate",100,66.6666666666667
1,2,3,5,1,2,140,1,5,5,5,5,143.4,1,0,0,1,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,-0.8,-3.12,"Dropout",0,0
1,1,6,1,1,2,125,1,3,3,7,7,115.9,0,0,0,1,0,0,18,0,0,7,7,7,13.5571428571429,0,0,8,9,8,13.2,0,12.4,0.5,1.79,"Graduate",100,93.75
1,1,1,4,0,2,133.1,1,4,4,3,3,145,0,0,0,1,0,1,21,0,0,5,6,4,12.25,0,0,5,8,4,11.8,0,10.8,1.4,1.74,"Enrolled",80,57.1428571428571
1,1,2,5,1,2,136,1,3,3,2,5,140.9,1,0,0,1,0,0,19,0,0,6,6,6,14.3333333333333,0,0,6,6,6,13.5,0,9.4,-0.8,-3.12,"Graduate",100,100
1,1,2,3,1,2,115,1,6,6,9,3,108.4,1,0,0,1,0,0,20,0,0,6,10,4,10.5,0,0,6,8,4,11.75,0,7.6,2.6,0.32,"Graduate",66.6666666666667,44.4444444444444
1,1,1,3,1,2,116,1,5,5,9,3,114.3,1,0,0,1,0,0,20,0,0,4,8,0,0,0,0,4,8,0,0,0,7.6,2.6,0.32,"Dropout",0,0
1,1,5,3,1,2,110,1,3,3,5,5,110,1,0,0,1,0,0,20,0,0,6,10,4,12.75,0,0,6,14,3,11.3333333333333,0,10.8,1.4,1.74,"Enrolled",58.3333333333333,29.1666666666667
1,1,1,3,1,2,135,1,4,4,2,5,121.7,1,0,0,1,0,1,18,0,0,6,14,0,0,0,0,6,9,4,11,0,7.6,2.6,0.32,"Enrolled",33.3333333333333,17.3913043478261
1,2,2,4,1,2,131,1,3,3,3,7,123.7,1,0,0,1,0,0,18,0,0,5,10,1,14,0,0,5,10,1,14,0,7.6,2.6,0.32,"Enrolled",20,10
1,1,2,1,1,2,124,1,5,5,5,5,116.5,1,0,0,1,0,1,20,0,0,7,9,7,14.0933333333333,0,0,8,8,8,15,0,11.1,0.6,2.02,"Graduate",100,88.2352941176471
1,1,1,3,1,2,163,1,5,5,3,4,155,0,0,0,1,0,1,21,0,0,6,6,6,13.3333333333333,0,0,6,8,6,13.1666666666667,0,9.4,-0.8,-3.12,"Graduate",100,85.7142857142857
1,2,1,1,1,2,137,1,4,4,7,3,129.3,1,0,0,1,0,0,19,0,0,8,12,7,12.0714285714286,0,0,8,12,7,12.0714285714286,0,12.7,3.7,-1.7,"Graduate",87.5,58.3333333333333
1,1,3,8,1,2,128,1,3,3,5,7,121.7,1,0,0,1,0,1,18,0,0,6,6,6,12.6666666666667,0,0,6,6,6,12.5,0,12.4,0.5,1.79,"Graduate",100,100
1,3,1,2,1,2,133.1,1,5,5,7,7,148.2,1,0,1,1,0,0,27,0,0,6,11,6,12.125,0,0,6,16,5,12,0,12.4,0.5,1.79,"Enrolled",91.6666666666667,40.7407407407407
1,1,2,1,1,2,133.1,1,3,3,5,7,125.5,1,0,0,1,0,1,21,0,0,7,9,7,13.2,0,0,8,9,7,13.2575,0,15.5,2.8,-4.06,"Graduate",93.3333333333333,77.7777777777778
1,1,4,1,1,2,148,1,1,1,2,5,131.9,1,0,0,1,0,1,18,0,0,7,8,7,14.15,0,0,8,8,8,14.51125,0,15.5,2.8,-4.06,"Graduate",100,93.75
1,1,1,3,1,2,127,1,4,4,3,5,121.8,1,0,1,1,0,0,18,0,0,6,12,4,13.5,0,0,6,14,3,10.6666666666667,0,10.8,1.4,1.74,"Enrolled",58.3333333333333,26.9230769230769
1,2,1,3,1,2,110,1,5,5,7,7,107.7,0,0,1,0,0,0,28,0,0,6,0,0,0,0,0,5,10,0,0,0,10.8,1.4,1.74,"Dropout",0,0
1,3,1,1,1,2,133.1,1,1,1,1,1,115.5,0,0,0,1,0,0,36,0,0,7,13,5,12.2,0,0,7,14,3,11.4,0,11.1,0.6,2.02,"Dropout",57.1428571428571,29.6296296296296
1,1,1,2,1,2,145,1,4,4,7,8,139.8,1,0,0,1,0,0,20,0,0,5,6,5,14.8,1,0,5,6,5,14,0,12.7,3.7,-1.7,"Graduate",100,83.3333333333333
1,1,1,3,1,2,136,1,4,4,9,5,133.2,1,0,0,1,0,0,19,0,0,6,8,5,11,0,0,6,13,5,11.4,0,7.6,2.6,0.32,"Graduate",83.3333333333333,47.6190476190476
1,1,1,4,0,2,131,1,3,3,7,7,118.4,1,0,0,1,0,0,20,0,0,5,10,0,0,0,0,5,10,0,0,3,7.6,2.6,0.32,"Enrolled",0,0
1,1,2,2,1,2,138,1,5,5,7,5,123.3,1,0,0,1,0,0,19,0,0,5,15,3,14,3,0,5,10,4,11.75,1,9.4,-0.8,-3.12,"Enrolled",70,28
2,3,1,3,0,2,150,1,5,5,10,5,134.5,0,0,0,1,0,0,28,0,0,6,8,5,11.8333333333333,0,0,6,6,6,13,0,16.2,0.3,-0.92,"Graduate",91.6666666666667,78.5714285714286
1,1,1,4,1,2,112,1,5,5,5,9,110.6,0,0,0,1,0,0,20,0,0,5,7,4,11.75,0,0,5,7,5,11.8,1,7.6,2.6,0.32,"Graduate",90,64.2857142857143
1,2,1,8,1,2,154,1,4,4,1,1,154,1,0,0,1,0,0,28,0,8,14,22,12,12.3333333333333,0,3,12,20,8,12,0,9.4,-0.8,-3.12,"Graduate",76.9230769230769,47.6190476190476
1,2,1,4,0,3,160,1,5,5,7,7,160,0,0,0,1,0,0,24,0,3,10,16,3,11.6666666666667,0,3,10,24,6,11.8333333333333,0,9.4,-0.8,-3.12,"Dropout",45,22.5
1,4,1,2,1,3,140,1,2,2,10,7,140,1,0,0,1,0,0,20,0,1,6,9,6,12.6666666666667,0,1,6,10,4,11.5,0,13.9,-0.3,0.79,"Enrolled",83.3333333333333,52.6315789473684
1,1,2,3,1,2,150,1,5,5,3,4,132.5,1,0,0,1,0,0,22,0,0,6,9,4,12.25,0,0,6,8,5,11.6,0,10.8,1.4,1.74,"Enrolled",75,52.9411764705882
1,1,2,8,1,2,141,1,2,2,2,2,127.7,0,0,0,1,0,1,18,0,0,6,7,6,11.2857142857143,0,0,6,9,4,13.5,0,16.2,0.3,-0.92,"Graduate",83.3333333333333,62.5
1,1,5,4,1,2,122,1,4,4,7,7,117.5,1,0,1,0,0,0,22,0,0,5,12,2,11.5,0,0,5,12,0,0,0,12.7,3.7,-1.7,"Dropout",20,8.33333333333333
1,1,5,8,1,2,120,1,5,5,7,5,127,1,0,0,1,0,1,18,0,0,6,10,6,11.6666666666667,0,0,6,10,4,12.25,0,9.4,-0.8,-3.12,"Graduate",83.3333333333333,50
1,1,1,1,1,2,139,1,3,3,3,3,125.5,0,0,0,1,0,1,21,0,0,8,8,7,13.5142857142857,0,0,8,8,7,13.5142857142857,0,12.7,3.7,-1.7,"Graduate",87.5,87.5
1,1,6,3,1,2,138,1,2,2,2,1,140.5,1,0,0,1,0,0,19,0,0,6,7,6,13,0,0,6,9,6,13.7142857142857,0,7.6,2.6,0.32,"Graduate",100,75
1,5,1,3,1,2,119,1,2,2,3,6,118.3,1,0,0,1,0,0,22,0,0,6,11,3,15,0,0,6,11,4,10.25,0,9.4,-0.8,-3.12,"Enrolled",58.3333333333333,31.8181818181818
1,1,1,1,1,2,129,1,4,4,3,3,120.8,1,0,0,1,0,1,20,0,0,8,8,7,12.7442857142857,0,0,8,8,7,12.7442857142857,0,10.8,1.4,1.74,"Graduate",87.5,87.5
1,1,1,4,1,2,133.1,1,5,5,3,3,95,0,0,0,1,0,0,20,0,0,5,10,4,11.75,0,0,5,8,5,11.8,0,11.1,0.6,2.02,"Graduate",90,50
1,1,1,3,0,2,125,1,5,5,3,4,122.2,1,0,1,1,0,0,19,0,0,6,6,6,12.1666666666667,0,0,6,7,6,11.6666666666667,0,10.8,1.4,1.74,"Graduate",100,92.3076923076923
1,1,1,5,1,2,125,1,2,2,5,1,143.9,1,0,0,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5,2.8,-4.06,"Enrolled",0,0
1,1,2,5,1,2,137,1,3,3,7,7,127.2,1,0,0,1,0,1,20,0,1,6,9,5,13.4,1,0,6,9,6,12.375,0,13.9,-0.3,0.79,"Graduate",91.6666666666667,61.1111111111111
1,1,1,3,1,2,123,1,6,6,9,5,120.2,1,0,0,1,0,0,20,0,0,6,9,5,11.8,0,0,6,10,4,11.5,0,7.6,2.6,0.32,"Dropout",75,47.3684210526316
1,1,3,1,1,2,154,1,2,2,2,7,134.8,1,0,0,1,0,0,19,0,0,7,7,6,13.5333333333333,0,0,7,7,6,13.5333333333333,0,7.6,2.6,0.32,"Graduate",85.7142857142857,85.7142857142857
1,1,1,8,1,2,144,1,3,3,7,7,142.6,1,0,0,1,0,1,18,0,0,6,7,6,14.1666666666667,0,0,6,10,4,14,0,15.5,2.8,-4.06,"Graduate",83.3333333333333,58.8235294117647
1,1,1,1,1,2,153,1,4,4,5,6,147.9,0,0,0,1,0,1,18,0,0,7,7,7,14.6528571428571,0,0,8,9,8,14.7555555555556,0,12.4,0.5,1.79,"Graduate",100,93.75
1,1,1,5,1,2,152,1,2,2,2,7,160.4,1,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,2.6,0.32,"Dropout",0,0
1,1,1,4,1,2,150,2,5,5,7,7,134.6,0,0,0,1,1,0,20,1,0,5,5,5,13.6,0,0,5,7,5,13,0,9.4,-0.8,-3.12,"Graduate",100,83.3333333333333
1,1,1,8,1,2,129,1,3,3,10,5,121,0,0,0,1,0,1,22,0,0,6,9,6,12.8333333333333,0,0,6,6,4,13.25,0,16.2,0.3,-0.92,"Graduate",83.3333333333333,66.6666666666667
1,1,1,3,1,2,150,1,3,3,3,2,142.7,1,0,0,1,0,1,18,0,0,6,6,6,14.6666666666667,0,0,6,6,6,15.1666666666667,0,9.4,-0.8,-3.12,"Graduate",100,100
1,1,2,3,1,2,125,1,2,2,2,6,115.6,1,0,0,1,0,0,19,0,0,6,6,6,13.3333333333333,0,0,6,6,6,14.6666666666667,0,12.4,0.5,1.79,"Graduate",100,100
1,1,1,3,1,2,133.1,1,3,3,7,7,130,0,0,0,0,0,1,20,0,0,6,10,5,13.4,0,0,6,9,5,11.4,0,10.8,1.4,1.74,"Graduate",83.3333333333333,52.6315789473684
1,1,2,1,1,2,140,1,4,4,3,4,124.3,1,0,0,1,0,1,19,0,0,7,9,7,13.3125,0,0,8,8,8,15.6375,0,13.9,-0.3,0.79,"Graduate",100,88.2352941176471
1,1,1,5,1,2,140,1,3,3,3,4,137.9,1,0,1,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9,1.4,3.51,"Dropout",0,0
1,1,6,3,1,2,133.1,1,2,2,10,1,100,1,0,1,0,0,0,20,0,0,4,4,0,0,0,0,5,5,0,0,0,12.4,0.5,1.79,"Dropout",0,0
1,1,2,3,1,2,132,1,2,2,7,1,128.2,1,0,0,1,0,1,19,0,0,6,7,6,12.3333333333333,0,0,6,6,6,13.5,0,9.4,-0.8,-3.12,"Graduate",100,92.3076923076923
1,1,3,3,1,2,135,1,2,2,3,5,135,0,0,0,1,0,0,18,0,0,6,6,6,13.5,0,0,6,6,6,13.3333333333333,0,12.4,0.5,1.79,"Enrolled",100,100
1,5,4,3,1,2,135,1,5,5,7,7,121,1,0,0,1,0,0,18,0,0,6,8,5,13,0,0,6,7,6,11.8333333333333,0,10.8,1.4,1.74,"Graduate",91.6666666666667,73.3333333333333
1,1,1,4,1,2,133.1,1,6,6,9,2,147,0,0,0,1,0,0,22,0,0,5,6,2,12.5,0,0,5,5,0,0,0,9.4,-0.8,-3.12,"Dropout",20,18.1818181818182
1,1,1,3,1,2,168,1,5,5,7,7,149.5,0,0,0,1,0,0,18,0,0,6,10,6,17,0,0,6,11,6,16,0,12.4,0.5,1.79,"Graduate",100,57.1428571428571
1,1,1,3,1,2,143,1,3,3,7,7,144.4,1,0,0,1,0,0,20,0,0,6,7,6,13.5,0,0,6,6,6,13,0,10.8,1.4,1.74,"Graduate",100,92.3076923076923
1,1,2,8,1,2,116,1,3,3,3,3,116,1,0,0,1,0,0,19,0,0,6,7,6,12.7142857142857,0,0,6,6,6,11.8333333333333,0,8.9,1.4,3.51,"Graduate",100,92.3076923076923
1,2,1,1,1,2,134,1,4,4,3,6,120.7,0,0,0,1,0,1,19,0,0,7,9,6,13,0,0,8,11,8,13.9272727272727,0,16.2,0.3,-0.92,"Graduate",93.3333333333333,70
1,4,1,3,1,3,140,1,4,4,3,9,141.8,0,0,0,1,0,0,21,0,3,6,7,6,12.5714285714286,0,2,6,6,6,13.5,0,12.4,0.5,1.79,"Graduate",100,92.3076923076923
1,1,2,3,0,2,133,1,3,3,3,3,119.7,1,0,0,1,0,1,19,0,0,6,10,4,11.5,0,0,6,11,6,11.5,0,9.4,-0.8,-3.12,"Dropout",83.3333333333333,47.6190476190476
1,1,6,3,1,2,125,1,4,4,5,2,118.4,1,0,0,1,0,1,19,0,0,6,6,6,13.5,0,0,6,7,6,13.2857142857143,0,11.1,0.6,2.02,"Graduate",100,92.3076923076923
2,3,1,3,0,2,133.1,1,5,5,3,2,134.5,0,0,0,1,0,0,45,0,0,6,8,5,13.6,0,0,6,7,5,13,0,15.5,2.8,-4.06,"Enrolled",83.3333333333333,66.6666666666667
2,3,1,2,1,2,133.1,1,6,6,10,3,128.2,0,0,0,0,0,1,28,0,0,5,14,1,12,3,0,5,5,0,0,5,9.4,-0.8,-3.12,"Dropout",10,5.26315789473684
2,2,1,1,1,2,137,1,1,1,1,1,115,0,0,0,1,0,0,28,0,0,7,8,7,14.95,0,0,8,8,8,14.7375,0,13.9,-0.3,0.79,"Graduate",100,93.75
1,3,1,4,0,2,140,1,4,4,7,3,130,0,0,1,1,0,0,25,0,0,5,10,4,11.25,0,0,5,9,4,12,0,12.7,3.7,-1.7,"Enrolled",80,42.1052631578947
1,2,1,4,1,2,134,1,2,2,2,2,120.7,0,0,1,0,0,0,19,0,0,6,13,3,10.6666666666667,0,0,6,6,4,12.25,0,15.5,2.8,-4.06,"Dropout",58.3333333333333,36.8421052631579
1,1,5,1,1,2,139,1,4,4,7,3,130.5,1,0,0,1,0,0,19,0,0,8,8,7,14.9928571428571,0,0,8,8,7,14.9928571428571,0,10.8,1.4,1.74,"Graduate",87.5,87.5
1,1,2,4,1,2,113,1,4,4,7,3,107.4,1,0,0,1,1,0,20,0,0,5,12,3,10.5,0,0,5,10,4,11.25,0,12.4,0.5,1.79,"Enrolled",70,31.8181818181818
1,1,3,3,1,2,133.1,1,2,2,7,7,100,1,0,0,1,1,0,22,0,0,6,6,4,11.25,0,0,6,7,3,11,0,8.9,1.4,3.51,"Enrolled",58.3333333333333,53.8461538461538
1,2,1,3,1,2,132,1,4,4,7,7,125,1,0,0,1,1,1,20,0,0,6,6,6,12.3333333333333,0,0,6,7,6,14,0,12.4,0.5,1.79,"Graduate",100,92.3076923076923
1,1,4,1,1,2,127,1,3,3,5,5,121.5,1,0,0,1,1,0,20,0,0,7,7,6,13.0166666666667,0,0,7,7,6,13.0166666666667,0,7.6,2.6,0.32,"Enrolled",85.7142857142857,85.7142857142857
1,1,1,2,1,2,123,1,4,4,2,10,127.2,0,0,1,0,1,0,20,0,0,5,7,3,11.3333333333333,0,0,5,8,2,11.5,0,7.6,2.6,0.32,"Dropout",50,33.3333333333333
1,3,1,2,1,1,130,1,1,1,10,1,160,1,0,0,1,0,0,27,0,0,6,7,6,16.1428571428571,0,0,6,7,6,14.6666666666667,0,13.9,-0.3,0.79,"Graduate",100,85.7142857142857
1,2,1,2,1,2,125,1,2,2,7,2,120,0,0,0,1,0,0,22,0,0,6,8,6,14.8333333333333,0,0,6,10,5,13.8333333333333,0,11.1,0.6,2.02,"Graduate",91.6666666666667,61.1111111111111
