"Marital_status","Application_mode","Application_order","Course","Daytime/evening_attendance	","Previous_qualification","Previous_qualification_(grade)","Nationality","Mothers_qualification","Fathers_qualification","Mothers_occupation","Fathers_occupation","Admission_grade","Displaced","Educational_special_needs","Debtor","Tuition_fees_up_to_date","Gender","Scholarship_holder","Age_at_enrollment","International","Curricular_units_1st_sem_(credited)","Curricular_units_1st_sem_(enrolled)","Curricular_units_1st_sem_(evaluations)","Curricular_units_1st_sem_(approved)","Curricular_units_1st_sem_(grade)","Curricular_units_1st_sem_(without_evaluations)","Curricular_units_2nd_sem_(credited)","Curricular_units_2nd_sem_(enrolled)","Curricular_units_2nd_sem_(evaluations)","Curricular_units_2nd_sem_(approved)","Curricular_units_2nd_sem_(grade)","Curricular_units_2nd_sem_(without_evaluations)","Unemployment_rate","Inflation_rate","GDP","Target","Completed_exams_ratio","Passed_exams_ratio","CU_enrolled_1st_sem_winsorized","CU_enrolled_2nd_sem_winsorized","CU_evaluations_1st_sem_winsorized","CU_evaluations_2nd_sem_winsorized","CU_approved_1st_sem_winsorized","CU_approved_2nd_sem_winsorized","CU_grade_1st_sem_clean","CU_grade_2nd_sem_clean","PC1","PC2","PC3"
1,3,1,4,0,4,133.1,1,4,4,7,8,142.7,0,0,1,1,1,1,34,0,0,5,11,5,14.7142857142857,0,0,5,14,5,14.375,5,16.2,0.3,-0.92,"Graduate",100,40,5,5,11,14,5,5,14.7142857142857,14.375,0.650517100849142,-0.0329949590248282,2.80295518123465
1,1,1,4,1,2,116,1,4,4,9,1,116.7,1,0,0,1,1,0,21,0,0,5,8,0,0,0,0,5,5,0,0,0,9.4,-0.8,-3.12,"Dropout",0,0,5,5,8,5,0,0,10,10,-4.97282936704417,-0.0673042594639713,-0.647168937162431
1,2,1,4,0,2,133.1,1,5,5,10,8,136.1,0,0,0,1,1,1,42,0,0,5,14,1,10,0,0,5,14,1,11,0,13.9,-0.3,0.79,"Dropout",20,7.14285714285714,5,5,14,14,1,1,10,11,-3.74376722093937,2.31094587275101,1.13677237307622
1,3,1,7,1,4,133.1,1,5,5,7,5,134.3,0,0,0,1,1,0,25,0,0,6,15,1,11,0,0,6,13,4,11.75,0,12.4,0.5,1.79,"Dropout",41.6666666666667,17.8571428571429,6,6,15,13,1,4,11,11.75,-2.09756149967481,2.38409254100797,1.1121110856617
1,1,1,3,1,2,167,1,4,4,4,5,153,1,0,0,1,1,1,18,0,0,6,6,1,11,0,0,6,0,0,0,0,8.9,1.4,3.51,"Dropout",8.33333333333333,16.6666666666667,6,6,6,5,1,0,11,11.532,-3.59496938910654,-0.392130686296477,-0.400383977684683
1,1,1,3,1,2,140,1,3,3,7,7,132,0,0,0,1,1,1,18,0,0,6,6,5,12,0,0,6,6,6,12.8333333333333,0,12.7,3.7,-1.7,"Graduate",91.6666666666667,91.6666666666667,6,6,6,6,5,6,12,12.8333333333333,0.577139927469918,-1.57635247941887,-0.995971076803784
1,1,2,3,1,2,124,1,4,4,7,5,129.6,1,0,0,1,1,0,19,0,0,6,10,6,11.125,0,0,6,7,6,11.8571428571429,0,7.6,2.6,0.32,"Graduate",100,70.5882352941177,6,6,10,7,6,6,11.125,11.8571428571429,0.301789939709141,-0.277166384913175,-1.08296109435644
1,2,1,2,1,2,110,1,1,1,2,4,105,0,0,1,0,1,0,34,0,2,6,13,3,11.3333333333333,0,0,6,8,2,11.5,0,13.9,-0.3,0.79,"Dropout",41.6666666666667,23.8095238095238,6,6,13,8,3,2,11.3333333333333,11.5,-2.15557104621707,1.13619647693281,0.328390114512295
1,1,2,3,1,2,150,1,2,2,2,3,130.8,0,0,0,1,1,0,20,0,0,6,15,2,12,0,0,6,12,0,0,0,10.8,1.4,1.74,"Dropout",16.6666666666667,7.40740740740741,6,6,15,12,2,0,12,12.218,-2.74971028300961,2.28083832260624,1.94714886693545
1,1,1,1,1,2,123,1,5,5,5,5,119.7,0,0,0,1,1,0,20,0,0,7,8,0,0,1,0,7,7,0,0,0,13.9,-0.3,0.79,"Dropout",0,0,7,7,8,7,0,0,10,10,-4.11954210241518,1.39288206390129,-0.932138100227851
1,1,1,1,1,2,152,1,3,3,2,7,132.5,0,0,0,1,1,0,21,0,0,8,8,7,14.54,0,0,8,8,7,14.54,0,10.8,1.4,1.74,"Graduate",87.5,87.5,8,8,8,8,7,7,14.54,14.54,2.76031715799237,-0.258689519766288,0.343012196010815
1,4,1,7,1,3,130,1,2,2,10,8,130,1,0,0,1,1,0,19,0,0,6,9,6,12.1666666666667,0,0,6,14,4,13,0,12.4,0.5,1.79,"Graduate",83.3333333333333,43.4782608695652,6,6,9,14,6,4,12.1666666666667,13,0.0612363211274353,0.810059199968219,0.913390491472016
1,3,1,2,1,2,133.1,1,2,2,2,2,120,0,0,1,0,1,0,31,0,0,5,13,4,13.5,1,0,5,12,3,11.6666666666667,1,9.4,-0.8,-3.12,"Dropout",70,28,5,5,13,12,4,3,13.5,11.6666666666667,-1.21379833766814,0.790356958796092,1.72675284766373
1,1,1,4,1,2,133.1,1,2,2,2,3,150,0,0,0,1,1,0,21,0,0,6,8,6,14.75,0,0,6,9,5,14.3333333333333,0,11.1,0.6,2.02,"Graduate",91.6666666666667,64.7058823529412,6,6,8,9,6,5,14.75,14.3333333333333,1.24565598653994,-1.03474868476502,1.39399543769019
1,1,1,4,1,2,124,1,4,4,7,7,115.6,0,0,0,1,1,1,20,0,0,5,8,5,12.375,0,0,5,7,5,11.6666666666667,0,13.9,-0.3,0.79,"Graduate",100,66.6666666666667,5,5,8,7,5,5,12.375,11.6666666666667,-0.302445000720577,-1.3174067559174,-0.424657393702472
1,2,2,1,1,2,119.1,1,2,2,2,8,119.1,0,0,0,1,1,0,22,0,0,7,7,6,12.7333333333333,0,0,7,7,6,12.7333333333333,0,7.6,2.6,0.32,"Graduate",85.7142857142857,85.7142857142857,7,7,7,7,6,6,12.7333333333333,12.7333333333333,1.18264568790642,-0.648873912913356,-0.788331841550716
1,1,2,5,1,2,128,1,3,3,10,1,123.5,1,1,0,0,1,0,19,0,0,6,9,4,12.5,0,0,6,6,0,0,0,9.4,-0.8,-3.12,"Dropout",33.3333333333333,26.6666666666667,6,6,9,6,4,0,12.5,12.561,-2.03481964364016,-0.189201862234054,0.616419073059803
1,3,1,2,1,2,133.1,1,2,2,10,1,120,1,0,1,0,1,0,41,0,0,5,5,0,0,1,0,5,5,0,0,5,12.7,3.7,-1.7,"Dropout",0,0,5,5,5,5,0,0,10,10,-5.01707202900008,-0.605520550381249,-0.936021995733765
1,2,1,1,1,4,133.1,1,6,6,9,9,110,1,0,0,1,1,0,27,0,0,7,7,0,0,6,0,7,7,0,0,6,7.6,2.6,0.32,"Dropout",0,0,7,7,7,7,0,0,10,10,-4.13428965640049,1.21347663359553,-1.02842245308496
1,1,1,1,1,2,145,1,2,2,2,8,131.4,0,0,0,1,0,0,19,0,0,7,7,7,13.4428571428571,0,0,8,8,7,13.7714285714286,0,13.9,-0.3,0.79,"Dropout",93.3333333333333,93.3333333333333,7,8,7,8,7,7,13.4428571428571,13.7714285714286,2.32282612088278,-0.531501539010375,-0.387041829232575
1,1,2,1,1,2,141,2,2,2,2,1,126.8,1,0,0,1,0,1,20,1,0,8,8,8,14.2,0,0,8,8,8,14.2,0,9.4,-0.8,-3.12,"Graduate",100,100,8,8,8,8,8,8,14.2,14.2,3.27449529809484,-0.319752548010483,-0.18488490062006
1,2,4,1,1,2,118.9,1,4,4,3,7,118.9,1,0,0,1,0,1,19,0,0,7,7,6,13.55,0,0,7,7,6,13.55,0,7.6,2.6,0.32,"Graduate",85.7142857142857,85.7142857142857,7,7,7,7,6,6,13.55,13.55,1.51945798010636,-0.879502414441308,-0.18492911237153
2,3,1,4,0,2,160,1,5,5,7,7,160,0,0,0,1,0,0,35,0,0,5,5,5,11.6,0,0,5,6,5,11.1666666666667,0,15.5,2.8,-4.06,"Graduate",100,90.9090909090909,5,5,5,6,5,5,11.6,11.1666666666667,-0.337337448125332,-2.0475711557715,-1.51033958626466
1,1,5,3,1,2,111,1,3,3,5,1,115.9,1,0,0,1,0,0,22,0,0,6,7,6,13.5714285714286,0,0,6,7,6,15.2857142857143,0,13.9,-0.3,0.79,"Graduate",100,85.7142857142857,6,6,7,7,6,6,13.5714285714286,15.2857142857143,1.65613219905148,-1.76825666611474,0.658510296827703
1,1,2,8,1,2,111,1,2,2,3,5,109.3,1,0,0,1,0,1,20,0,0,6,6,6,13.8333333333333,0,0,6,6,6,15,0,11.1,0.6,2.02,"Graduate",100,100,6,6,6,6,6,6,13.8333333333333,15,1.78570806121492,-2.23457360437493,0.322801251632105
1,1,1,4,1,2,123,1,5,5,7,7,113.9,1,0,1,0,0,0,18,0,0,6,7,4,11.25,0,0,6,9,4,10.8571428571429,0,10.8,1.4,1.74,"Dropout",66.6666666666667,50,6,6,7,9,4,4,11.25,10.8571428571429,-1.220623528623,-0.00405017145614544,-0.887537346720257
1,1,1,3,1,2,133,1,5,5,7,7,121.8,1,0,0,1,0,1,18,0,0,6,7,5,10.2,0,0,6,9,4,11.25,0,12.4,0.5,1.79,"Graduate",75,56.25,6,6,7,9,5,4,10.2,11.25,-0.99900181702395,0.00854340214478726,-1.29095565657462
1,4,1,1,1,1,140,1,2,2,7,3,140,0,0,0,1,0,0,30,0,0,8,8,7,15.6757142857143,0,0,8,8,7,15.6757142857143,0,10.8,1.4,1.74,"Graduate",87.5,87.5,8,8,8,8,7,7,15.6757142857143,15.6757142857143,3.22871209495846,-0.579417785739554,1.18214660364482
1,1,1,3,1,2,122,1,4,4,7,5,114.7,0,0,1,1,0,1,18,0,0,6,9,6,10.8333333333333,0,0,6,8,6,12,0,11.1,0.6,2.02,"Graduate",100,70.5882352941177,6,6,9,8,6,6,10.8333333333333,12,0.284507105915413,-0.258606121851116,-1.11833580228272
1,1,1,8,1,2,128,1,3,3,5,6,120,1,0,0,1,0,1,20,0,0,6,6,6,14.5,0,0,6,7,5,15,0,12.4,0.5,1.79,"Enrolled",91.6666666666667,84.6153846153846,6,6,6,7,6,5,14.5,15,1.49171274970682,-1.97010636998114,0.930896306104214
1,1,1,3,1,2,108,1,3,3,7,7,107.3,0,1,0,1,0,1,19,0,0,6,12,4,10.4,0,0,6,11,4,10.75,0,12.4,0.5,1.79,"Enrolled",66.6666666666667,34.7826086956522,6,6,12,11,4,4,10.4,10.75,-1.4767478031093,1.50348992157305,-0.401556526181777
1,1,1,2,1,2,139,1,4,4,3,1,136.2,0,0,0,1,0,0,19,0,0,5,7,5,13,1,0,5,7,5,13.3333333333333,0,7.6,2.6,0.32,"Graduate",100,71.4285714285714,5,5,7,7,5,5,13,13.3333333333333,0.21379180904755,-1.8614349582551,0.269216815256837
1,1,2,1,1,2,130,1,2,2,10,6,119.5,1,0,0,1,0,1,21,0,0,7,7,7,12.2428571428571,0,0,8,8,8,14.125,0,15.5,2.8,-4.06,"Graduate",100,100,7,8,7,8,7,8,12.2428571428571,14.125,2.47913946132116,-0.515880195102399,-0.877147392647977
1,1,1,3,1,2,133.1,1,2,2,2,6,106,1,0,1,1,0,0,21,0,0,7,7,7,13,0,0,7,8,6,12.5,0,8.9,1.4,3.51,"Enrolled",92.8571428571429,86.6666666666667,7,7,7,8,7,6,13,12.5,1.4961461127812,-0.500515302000542,-0.733887722055695
1,1,4,4,1,2,130,1,2,2,7,7,124.1,1,0,0,1,0,0,18,0,0,6,6,6,14.1666666666667,0,0,6,7,6,13.4285714285714,0,8.9,1.4,3.51,"Enrolled",100,92.3076923076923,6,6,6,7,6,6,14.1666666666667,13.4285714285714,1.4646180586436,-1.81452393522256,0.0835621013656493
1,1,3,4,1,2,143,1,2,2,3,5,133.2,1,0,0,1,0,1,18,0,0,5,11,4,14.25,0,0,5,7,4,12.5,0,12.7,3.7,-1.7,"Graduate",80,44.4444444444444,5,5,11,7,4,4,14.25,12.5,-0.565272110842627,-0.880119432171127,1.26068268369211
3,3,1,2,1,2,110,1,5,5,10,10,110,0,0,0,0,0,0,35,0,0,5,14,1,12,2,0,5,11,2,10.5,1,9.4,-0.8,-3.12,"Dropout",30,12,5,5,14,11,1,2,12,10.5,-3.16816877741048,1.46758536807144,1.21709835533157
1,1,6,1,1,2,120,2,2,2,7,4,114.8,1,0,0,1,0,0,21,1,0,7,11,4,13.25,0,0,7,9,5,13.82,0,11.1,0.6,2.02,"Enrolled",64.2857142857143,45,7,7,11,9,4,5,13.25,13.82,0.336425436930538,0.608319420856039,1.02005977664744
1,1,1,1,1,2,140,1,4,4,7,5,130,1,0,0,1,1,1,18,0,0,7,7,6,13.1833333333333,0,0,7,7,6,13.1833333333333,0,7.6,2.6,0.32,"Graduate",85.7142857142857,85.7142857142857,7,7,7,7,6,6,13.1833333333333,13.1833333333333,1.36823613462883,-0.775954923959365,-0.455844623431587
1,1,5,5,1,2,125,1,3,3,3,3,122.6,1,0,0,1,1,0,22,0,0,6,6,1,11,0,0,6,6,0,0,0,9.4,-0.8,-3.12,"Enrolled",8.33333333333333,8.33333333333333,6,6,6,6,1,0,11,11.532,-3.66996239232753,-0.147560527050899,-0.209124152559698
1,1,1,1,1,2,134,1,4,4,7,4,133.5,1,0,0,1,1,1,20,0,0,7,8,7,11.9725,0,0,8,8,8,12.65125,0,15.5,2.8,-4.06,"Graduate",100,93.75,7,8,8,8,7,8,11.9725,12.65125,2.05745270946336,-0.0368392455851423,-1.35385769406242
2,3,1,8,1,2,130,1,5,5,2,5,120,1,0,0,1,0,0,34,0,0,6,7,5,12.4,0,0,6,8,5,12.8,0,9.4,-0.8,-3.12,"Graduate",83.3333333333333,66.6666666666667,6,6,7,8,5,5,12.4,12.8,0.144969375261889,-0.8360544144456,-0.204627506911486
2,4,1,4,1,1,120,1,5,5,7,7,120,0,0,0,1,0,0,33,0,3,8,9,5,12.6,2,2,7,13,5,11.25,0,10.8,1.4,1.74,"Enrolled",66.6666666666667,45.4545454545455,8,7,9,13,5,5,12.6,11.25,0.152847419714852,1.70346792299955,-0.0341337462624799
1,1,3,1,1,2,142,1,5,5,7,7,137.3,1,0,0,1,0,1,22,0,0,7,7,6,13.9,0,0,7,7,6,13.9,0,7.6,2.6,0.32,"Graduate",85.7142857142857,85.7142857142857,7,7,7,7,6,6,13.9,13.9,1.66380610533491,-0.978343200810427,0.0736720572766824
1,1,3,8,1,2,127,1,5,5,7,4,123.5,1,0,0,1,0,1,20,0,0,6,11,4,11.5,0,0,6,12,3,11,0,7.6,2.6,0.32,"Enrolled",58.3333333333333,30.4347826086957,6,6,11,12,4,3,11.5,11,-1.50747347436911,1.40480634746693,0.275667944341303
2,3,1,4,1,2,140,1,5,5,4,8,131.8,0,0,0,1,0,0,35,0,0,5,6,4,14.2,0,0,5,10,4,11.8571428571429,0,10.8,1.4,1.74,"Enrolled",80,50,5,5,6,10,4,4,14.2,11.8571428571429,-0.627227509638361,-1.18692123151041,0.857571779540378
2,3,1,4,1,2,140,1,4,4,2,5,130,1,0,0,0,0,0,39,0,0,5,12,3,10.6666666666667,2,0,5,15,3,10.6666666666667,0,9.4,-0.8,-3.12,"Dropout",60,22.2222222222222,5,5,12,15,3,3,10.6666666666667,10.6666666666667,-2.30740434670271,1.76331487094335,0.690453405444015
1,1,6,1,1,2,142,1,4,4,7,3,128,1,0,0,0,0,0,19,0,0,7,14,0,0,0,0,8,0,0,0,0,11.1,0.6,2.02,"Dropout",0,0,7,8,14,5,0,0,10,10,-3.87083648409324,2.38931407711126,-0.740550480033997
3,3,1,8,1,2,120,1,5,5,7,6,95,0,0,0,1,0,1,36,0,0,6,10,6,11,0,0,6,14,3,11.3333333333333,0,10.8,1.4,1.74,"Graduate",75,37.5,6,6,10,14,6,3,11,11.3333333333333,-0.851551009154448,1.49452439586299,0.121931379774995
1,1,2,1,1,2,124,1,5,5,7,7,116,1,0,0,1,0,1,21,0,0,8,8,7,13.9571428571429,0,0,8,8,7,13.9571428571429,0,12.7,3.7,-1.7,"Graduate",87.5,87.5,8,8,8,8,7,7,13.9571428571429,13.9571428571429,2.51993334128526,-0.0940893530781366,-0.0876379150767871
1,1,1,3,1,2,157,1,1,1,1,3,136.7,1,0,0,1,0,0,22,0,0,6,11,4,12.5,1,0,6,13,3,13.6666666666667,0,9.4,-0.8,-3.12,"Enrolled",58.3333333333333,29.1666666666667,6,6,11,13,4,3,12.5,13.6666666666667,-0.739765454259912,1.07038652434191,1.73570383833536
2,3,1,3,1,2,126.6,1,4,4,7,5,107.5,0,0,1,1,0,1,42,0,0,6,8,6,13.3333333333333,0,0,6,7,6,15.2857142857143,0,11.1,0.6,2.02,"Graduate",100,80,6,6,8,7,6,6,13.3333333333333,15.2857142857143,1.55070086465103,-1.51048712053475,0.709480129618007
1,3,1,6,1,2,110,1,5,5,10,10,108.4,1,0,0,1,0,0,34,0,0,5,5,0,0,0,0,5,6,0,0,0,10.8,1.4,1.74,"Dropout",0,0,5,5,5,6,0,0,10,10,-4.98863443906896,-0.427253093356716,-0.812809045749317
1,1,1,3,1,2,144,1,3,3,2,2,130.7,1,0,0,1,0,0,20,0,0,6,9,6,11.6666666666667,0,0,6,8,5,11.6,0,7.6,2.6,0.32,"Enrolled",91.6666666666667,64.7058823529412,6,6,9,8,6,5,11.6666666666667,11.6,0.0322709017319855,-0.213349111367823,-0.78768874561537
2,4,1,3,0,3,160,1,5,5,7,8,155.9,0,0,0,1,0,0,33,0,3,6,7,6,15.7142857142857,0,2,6,7,6,15.5,0,13.9,-0.3,0.79,"Graduate",100,85.7142857142857,6,6,7,7,6,6,15.7142857142857,15.5,2.14347453221228,-2.09525661523581,1.56183694258688
1,1,4,8,1,2,105,1,2,2,7,4,106.1,1,0,0,1,0,0,20,0,0,6,8,5,11,0,0,6,9,5,11.4,0,13.9,-0.3,0.79,"Graduate",83.3333333333333,58.8235294117647,6,6,8,9,5,5,11,11.4,-0.486584422349614,-0.0206158383719687,-0.955490764883446
1,1,2,4,1,2,130,1,4,4,9,3,128.6,1,0,1,1,0,0,19,0,0,5,8,4,12.25,0,0,5,7,4,12.75,2,7.6,2.6,0.32,"Graduate",80,53.3333333333333,5,5,8,7,4,4,12.25,12.75,-0.861543254654555,-1.24875978820072,0.21479544727306
2,2,1,4,0,1,140,1,5,5,7,2,140,0,0,1,1,0,0,34,0,4,10,25,5,12.2,0,3,9,18,8,12.2222222222222,0,16.2,0.3,-0.92,"Dropout",68.4210526315789,30.2325581395349,10,9,16,15,5,8,12.2,12.2222222222222,1.56313478543445,4.42400617071689,0.431392669847791
1,1,1,4,1,2,138,1,5,5,7,4,145,1,0,0,1,0,0,18,0,0,5,6,5,13,0,0,5,5,5,14,0,7.6,2.6,0.32,"Graduate",100,90.9090909090909,5,5,6,5,5,5,13,14,0.520989538704878,-2.6485184624865,0.00247894523516086
1,1,1,3,0,2,120,1,4,4,4,4,113,0,0,0,1,0,1,24,0,0,6,11,4,12,0,0,6,7,6,13,0,10.8,1.4,1.74,"Graduate",83.3333333333333,55.5555555555556,6,6,11,7,4,6,12,13,-0.0151362668718784,-0.211677563422564,0.047574031477595
1,1,1,3,1,2,135,1,3,3,7,5,137.1,1,0,0,1,0,0,18,0,0,6,6,6,13.3333333333333,0,0,6,7,6,12.3333333333333,0,7.6,2.6,0.32,"Graduate",100,92.3076923076923,6,6,6,7,6,6,13.3333333333333,12.3333333333333,1.06709700067174,-1.54141558207819,-0.624493290660202
1,1,1,4,1,2,119,1,5,5,8,4,119.7,1,0,0,1,0,0,20,0,0,5,6,3,13,0,0,5,7,3,13,1,7.6,2.6,0.32,"Enrolled",60,46.1538461538462,5,5,6,7,3,3,13,13,-1.36403810820561,-1.58860370310612,0.655634819010223
1,1,1,1,1,2,121,1,2,2,2,1,120.5,1,0,0,1,0,0,21,0,0,8,8,7,12.91,0,0,8,8,7,12.91,0,10.8,1.4,1.74,"Graduate",87.5,87.5,8,8,8,8,7,7,12.91,12.91,2.08806731764229,0.201626142467033,-0.861330394065143
1,1,5,3,1,2,126,1,4,4,7,3,125.7,1,0,0,1,0,1,19,0,0,6,8,6,11,0,0,6,13,3,11,0,9.4,-0.8,-3.12,"Graduate",75,42.8571428571429,6,6,8,13,6,3,11,11,-0.911509942123931,0.962897827518,-0.355116195664849
1,1,4,1,1,2,132,1,4,4,3,5,125.5,0,0,0,1,0,1,19,0,0,7,8,6,13.58,0,0,8,8,8,12.93625,0,15.5,2.8,-4.06,"Graduate",93.3333333333333,87.5,7,8,8,8,6,8,13.58,12.93625,2.11075783137624,-0.233987925864336,-0.501047840240624
1,1,1,3,1,2,128,1,3,3,3,3,124.5,1,0,0,1,0,1,18,0,0,6,10,4,12.4,0,0,6,8,6,12.5,0,12.4,0.5,1.79,"Graduate",83.3333333333333,55.5555555555556,6,6,10,8,4,6,12.4,12.5,-0.0214737377475652,-0.195974164898947,0.0527387724670527
3,3,1,3,0,2,160,1,5,5,3,3,126,0,0,0,1,0,1,38,0,4,9,13,8,12.8888888888889,0,2,7,9,7,13,0,13.9,-0.3,0.79,"Graduate",93.75,68.1818181818182,9,7,13,9,8,7,12.8888888888889,13,2.18380368039791,1.40540700166707,-0.140771132609528
1,1,1,5,1,2,125,1,3,3,3,2,136.2,1,0,1,1,1,0,21,0,6,12,12,11,11.5454545454545,0,4,11,18,9,11.7,1,8.9,1.4,3.51,"Enrolled",86.9565217391304,66.6666666666667,11,10,12,15,9,8,11.5454545454545,11.7,3.05395842653413,4.11629816755414,-1.25102392812516
1,2,1,4,1,2,127,2,2,2,7,8,124.2,1,0,0,1,1,0,23,1,0,5,6,1,10,0,0,5,5,0,0,0,15.5,2.8,-4.06,"Enrolled",10,9.09090909090909,5,5,6,5,1,0,10,10.846,-4.41482189217981,-0.656322906148125,-0.705937714440533
1,1,5,1,1,2,147,1,3,3,2,1,138.5,1,0,0,1,0,0,19,0,0,8,8,8,14.34125,0,0,8,8,8,14.34125,0,9.4,-0.8,-3.12,"Graduate",100,100,8,8,8,8,8,8,14.34125,14.34125,3.33275007720493,-0.359641865366592,-0.0805208571548882
1,1,2,3,1,2,130,1,4,4,3,1,122.3,1,0,1,0,0,0,18,0,0,6,8,6,14.1428571428571,0,0,6,6,5,12,0,13.9,-0.3,0.79,"Dropout",91.6666666666667,78.5714285714286,6,6,8,6,6,5,14.1428571428571,12,0.727216117100803,-1.25945194944476,-0.146051611237804
1,3,1,7,1,2,140,1,3,3,7,4,135.4,1,0,0,1,0,0,24,0,0,6,10,5,11.8,0,0,6,13,4,11.25,0,12.4,0.5,1.79,"Enrolled",75,39.1304347826087,6,6,10,13,5,4,11.8,11.25,-0.722497252829205,1.17495433052349,0.248614727447853
1,1,1,3,1,2,151,2,2,2,3,7,146.5,0,0,0,1,0,1,18,1,0,6,6,6,13.3333333333333,0,0,6,6,6,14.1666666666667,0,12.7,3.7,-1.7,"Graduate",100,100,6,6,6,6,6,6,13.3333333333333,14.1666666666667,1.51097912308003,-2.04529756598589,-0.164150490730454
1,1,1,2,1,2,132,1,1,1,2,7,121.9,1,0,0,1,0,0,18,0,0,6,8,6,14.5,0,0,6,9,6,12.8571428571429,0,13.9,-0.3,0.79,"Graduate",100,70.5882352941177,6,6,8,9,6,6,14.5,12.8571428571429,1.23291238102684,-0.890016144912957,0.627209548234836
1,4,1,4,0,1,130,1,3,3,5,1,130,0,0,0,1,0,0,26,0,5,10,13,8,12.6666666666667,0,5,10,12,10,13.4,0,11.1,0.6,2.02,"Graduate",90,72,10,10,13,12,8,8,12.6666666666667,13.4,3.30765713976982,3.00256914095689,-0.358000015906726
1,1,1,4,1,2,126,1,3,3,7,7,115.2,0,0,1,1,0,0,19,0,0,5,13,1,10,0,0,5,8,2,10,0,12.4,0.5,1.79,"Enrolled",30,14.2857142857143,5,5,13,8,1,2,10,10,-3.75637800894984,1.08365905867145,-0.216363352614162
1,1,3,4,1,2,119,1,4,4,7,7,115.2,1,0,0,1,0,1,19,0,0,6,10,0,0,0,0,6,6,0,0,0,12.7,3.7,-1.7,"Dropout",0,0,6,6,10,6,0,0,10,10,-4.51669062675907,1.02159976283018,-0.597084812980917
1,1,1,8,1,2,123,1,4,4,3,3,125.1,0,0,0,1,0,0,19,0,0,6,12,4,11,0,0,6,6,4,12.5,0,16.2,0.3,-0.92,"Enrolled",66.6666666666667,44.4444444444444,6,6,12,6,4,4,11,12.5,-1.01517750471324,0.199980133395889,-0.247750737950148
1,1,1,2,1,2,106,1,5,5,7,7,108,1,0,1,1,0,0,20,0,0,5,10,2,12,2,0,5,9,4,11,0,9.4,-0.8,-3.12,"Dropout",60,31.5789473684211,5,5,10,9,2,4,12,11,-2.05815949034874,-0.00166452299884637,0.298339707775316
1,1,3,8,1,2,121,1,3,3,7,7,125.9,1,0,0,1,0,0,22,0,0,6,10,4,10,0,0,6,12,2,13.5,0,9.4,-0.8,-3.12,"Enrolled",50,27.2727272727273,6,6,10,12,4,2,10,13.5,-1.62729253656286,1.15317676801796,0.608897470443673
1,1,2,1,1,2,138,1,3,3,3,3,128,1,0,0,1,0,0,19,0,0,7,7,7,14.2085714285714,0,0,8,9,8,15.1277777777778,0,11.1,0.6,2.02,"Graduate",100,93.75,7,8,7,9,7,8,14.2085714285714,15.1277777777778,3.04277679438077,-0.704128569881936,0.40999209515906
1,1,5,1,1,2,118,1,1,1,3,8,113.5,1,0,0,1,0,0,20,0,0,7,7,7,14.3071428571429,0,0,8,8,8,15.0125,0,12.4,0.5,1.79,"Graduate",100,100,7,8,7,8,7,8,14.3071428571429,15.0125,3.08860816443429,-0.929117499210936,0.233178883794966
2,3,1,4,1,2,120,1,5,5,3,3,124.6,0,0,0,1,0,0,36,0,0,5,8,3,11,0,0,5,12,4,13.375,0,10.8,1.4,1.74,"Enrolled",70,35,5,5,8,12,3,4,11,13.375,-1.3777938668713,-0.0931117154452725,0.808282838048274
1,3,1,3,1,4,133.1,1,3,3,7,2,116,1,0,0,1,0,0,29,0,0,7,14,0,0,0,0,6,6,0,0,0,11.1,0.6,2.02,"Dropout",0,0,7,6,14,6,0,0,10,10,-4.27658984270685,2.01451284328684,-0.337952336089709
1,1,3,3,1,2,141,1,1,1,1,1,124.9,1,0,0,1,0,0,19,0,0,6,10,6,12,0,0,6,12,4,11,0,12.7,3.7,-1.7,"Graduate",83.3333333333333,45.4545454545455,6,6,10,12,6,4,12,11,-0.401944831476383,0.928684828877304,-0.0224003186494353
2,3,1,7,1,2,180,1,2,2,2,6,179.6,0,0,1,0,0,0,27,0,0,6,6,0,0,0,0,6,7,0,0,0,8.9,1.4,3.51,"Dropout",0,0,6,6,6,7,0,0,10,10,-4.54724325276916,0.482245498631675,-0.859009274424915
1,1,1,3,1,2,115,1,5,5,7,6,116.1,1,0,0,1,0,1,18,0,0,6,7,6,13.8571428571429,0,0,6,7,6,14.2857142857143,0,13.9,-0.3,0.79,"Graduate",100,85.7142857142857,6,6,7,7,6,6,13.8571428571429,14.2857142857143,1.50968627075257,-1.66351120731671,0.416316078142402
2,3,1,4,1,2,150,1,5,5,7,2,135.6,0,0,0,1,0,1,43,0,0,6,8,5,11,0,0,6,9,5,13,0,12.4,0.5,1.79,"Graduate",83.3333333333333,58.8235294117647,6,6,8,9,5,5,11,13,-0.157701235154979,-0.251375430394026,-0.391387564845135
1,2,1,4,1,2,153,1,2,2,7,8,147.8,0,0,0,1,0,1,18,0,0,5,9,5,13.2,0,0,5,13,5,14.4,5,16.2,0.3,-0.92,"Graduate",100,45.4545454545455,5,5,9,13,5,5,13.2,14.4,0.35216108975803,-0.407836810705619,1.86648537412254
