Gender,Marital_status,Nationality,Age_at_enrollment,Debtor,Scholarship_holder,Tuition_fees_up_to_date,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Displaced,Attendance,Educational_special_needs,International,Application_mode,Application_order,Previous_qualification,Course,Previous_qualification_grade,Admission_grade,Target,Curricular_units_1st_sem_(credited),Curricular_units_2nd_sem_(credited),Curricular_units_1st_sem_(enrolled),Curricular_units_2nd_sem_(enrolled),Curricular_units_1st_sem_(evaluations),Curricular_units_2nd_sem_(evaluations),Curricular_units_1st_sem_(approved),Curricular_units_2nd_sem_(approved),Curricular_units_1st_sem_(grade),Curricular_units_2nd_sem_(grade),Curricular_units_1st_sem_(without_evaluations),Curricular_units_2nd_sem_(without_evaluations),GDP,Inflation_rate,Unemployment_rate
1,1,1,19,0,0,0,1,3,7,1,1,0,0,0,1,1,2,7,154.42778581061026,156.2807777880567,Dropout,0,1,4,3,0,-1,3,2,12.8882833061993,13.952233553911167,0,0,1.4246494279529334,2.6177863000160198,8.524223566461796
1,3,1,20,0,1,0,2,5,2,8,0,1,0,0,2,2,2,8,114.26895539971196,102.56113768507461,Graduate,0,0,7,7,5,4,3,6,13.760916339894099,14.180191303226664,1,0,2.122885080164475,2.36165336775932,6.284653588343867
1,1,2,20,0,1,0,2,6,4,5,1,0,1,0,5,1,2,7,135.33015496333238,125.99982131973337,Graduate,0,1,7,6,4,3,6,4,13.96303176038481,13.491117562949308,1,0,4.186711229078501,1.7965279589378111,7.048456819010839
0,1,2,30,0,0,0,2,2,6,10,1,0,0,0,1,1,1,8,125.23609223676849,138.79921441038695,Dropout,1,0,7,8,0,-1,5,5,14.981731999819402,14.843093377945046,0,0,2.9252367045347913,1.7699527714693948,6.123140858519018
1,1,1,23,1,0,0,5,2,4,6,1,0,0,0,1,1,2,7,116.46505614259334,111.84613370476998,Graduate,1,1,7,6,0,1,4,5,13.922127051134908,14.830113263917337,1,1,0.05522402362389989,1.6217176091400376,10.578338351480562
0,2,1,23,1,0,0,4,2,3,3,0,1,0,0,5,1,2,2,144.956033652559,145.66257681712324,Graduate,1,0,6,5,2,2,5,4,16.699014482793817,14.344481760880369,0,1,3.072445222542382,0.72027611308468,5.662046360234933
0,2,1,24,0,0,0,5,3,7,10,0,1,0,1,1,1,3,2,155.79167923741423,161.70977249042366,Graduate,2,1,7,7,2,3,4,5,13.611549763735308,13.705463510115969,0,0,3.2290622906178026,1.630320100365688,7.222697920935598
0,1,1,24,0,0,0,6,3,7,3,0,0,1,0,2,1,2,2,152.00598999663174,147.80552729035844,Dropout,2,1,4,5,1,1,2,4,10.35665152163564,10.470735459013714,0,0,1.0422270680185517,1.937634720962326,7.330198177203999
0,1,1,21,0,0,0,2,2,4,7,1,0,0,0,3,1,2,3,142.36350783815485,137.28655453523447,Dropout,0,1,4,4,1,2,3,2,13.29032796704051,12.105985252426581,0,0,2.6134051986009603,1.3057777949493627,6.16612592496916
1,1,2,19,1,0,0,2,2,7,2,1,1,0,0,2,4,2,3,132.95471514600916,115.70691674971951,Dropout,0,1,7,6,3,2,4,6,12.81353068720938,14.003734477435012,1,0,2.3344667305713367,0.829543713141023,7.621005378838289
0,1,1,22,0,0,0,3,2,7,7,1,1,0,0,2,4,3,7,129.50759590582788,117.34953151922231,Dropout,0,1,6,7,6,7,4,4,14.993653861385228,14.616579286738029,1,0,1.5595301543324482,1.9354925319549425,8.60614173379703
0,1,1,27,0,0,0,4,2,1,5,0,1,0,1,1,2,1,3,157.42896422502577,163.29717445659597,Graduate,2,0,7,8,3,2,4,5,14.80983554115931,15.410603189795552,2,1,1.6680397568646512,2.410653785868851,6.085879681441654
1,1,1,27,0,0,0,2,1,4,10,0,1,0,0,1,1,2,6,129.7699852288665,125.38459713136574,Dropout,0,0,4,5,4,4,3,2,14.627171325909686,14.608128860836015,0,1,0.1375463161938546,1.9298691620868609,10.935908971913879
0,1,1,20,0,0,0,3,4,3,2,0,1,0,0,2,2,2,8,129.19803058549928,135.88300163388638,Graduate,0,1,7,8,0,1,7,4,15.452568474286505,14.583502389606599,0,0,1.551281455190191,1.5007580932725773,9.45488684801876
1,1,1,25,1,0,0,1,1,3,5,0,1,0,0,4,1,2,1,148.22316503064732,132.3752731235966,Graduate,1,0,5,4,5,6,4,4,15.190779607651436,15.960458607361137,1,1,1.7446253205730657,1.557227098117013,9.109565625617748
0,1,1,20,0,0,0,2,2,3,7,0,1,0,0,1,5,2,1,120.37833910632688,128.49159729617492,Graduate,0,0,5,5,0,-1,4,3,16.205096216322715,17.87097001729072,0,0,1.7301254697096167,1.3583779039002297,7.972703911020516
1,3,1,21,0,0,0,2,1,10,10,0,1,0,0,1,3,2,8,141.70336138806803,141.30681389626614,Graduate,1,0,5,4,4,3,2,3,15.256665524123935,13.821177021568387,0,0,1.839828551432756,1.8546407448705173,8.820515033997486
1,3,1,19,1,0,0,2,4,5,4,1,0,0,0,1,1,3,2,129.41611990827516,114.7094873948653,Graduate,0,0,7,6,5,4,5,4,14.156490582035959,14.182536043943328,0,0,3.9375276992708708,2.0967734923328303,6.073462716842563
0,1,1,20,1,1,1,4,2,7,4,0,1,0,0,2,1,2,2,126.57102525492259,137.8629317594656,Graduate,1,1,7,8,1,1,3,3,16.211058384440285,15.091467837007496,0,0,2.3777302208540227,1.7824421625953708,6.237323822258963
0,1,1,28,1,0,0,1,1,3,5,1,1,0,0,1,2,3,3,135.00087089580543,120.93426910231157,Graduate,1,2,6,6,5,4,6,6,14.93669202215113,14.764698657841247,0,0,2.9249089936695842,1.4842698702375399,7.241915625854161
0,1,1,21,0,1,1,6,3,2,3,1,0,0,1,1,1,2,2,155.08899586203881,165.86200863683464,Graduate,1,1,6,7,1,1,4,5,15.071496222864969,15.2663085120843,0,0,2.679719578312911,1.883601897712167,5.1900686243448675
1,1,1,22,0,0,0,1,5,7,7,1,1,0,0,1,1,2,7,143.5351239752198,143.21197419041673,Graduate,0,0,4,3,1,2,3,2,12.757513994415227,12.751155003892459,1,0,2.0525346474669677,1.5396775396507079,6.870138248691162
0,2,1,17,0,0,0,5,5,5,1,1,1,0,0,3,3,3,6,145.86249482557008,136.92583420201333,Dropout,1,1,4,3,1,2,4,3,12.216499542785469,11.356110776852535,0,0,3.682593927736032,2.0816687413757298,5.522988971353228
0,1,1,19,0,0,0,3,2,7,7,0,0,0,0,1,1,2,2,155.17888924181045,173.6629332646422,Graduate,1,1,5,5,5,5,4,3,13.475066404751288,13.80303819154525,1,0,3.6471928461972905,0.8756660829326351,6.466551501837624
0,2,1,20,0,0,0,3,3,1,6,0,0,0,0,1,3,2,5,152.47384103608948,156.5261372090971,Enrolled,0,0,6,6,3,3,5,4,15.909995697053478,16.541743298452424,1,1,2.9402151690650298,1.8581471992846539,8.757165587641424
0,3,1,17,0,0,0,2,1,8,3,1,0,0,0,1,4,2,2,136.42824218672055,148.57556775843318,Dropout,0,0,4,3,1,0,4,2,13.748289998154,12.507849328125026,0,0,2.262232097917932,1.1362181434279204,5.55462975294685
0,1,1,21,0,0,0,3,1,5,5,0,1,0,0,1,1,2,2,151.13042692775272,155.45634820805097,Graduate,2,1,7,8,1,0,7,5,12.992375250429129,13.276696802315376,1,0,1.9984084968121245,1.9395849999183308,9.442533701074613
1,1,1,19,1,1,0,4,2,2,7,1,1,0,0,1,1,2,5,136.63120690580615,134.46676797636533,Dropout,1,1,7,7,0,0,4,7,12.905017119950813,13.741669118672881,1,0,2.532822662772279,1.9607710331679615,8.089155761477606
0,1,1,21,0,0,0,1,2,7,5,0,1,0,0,3,4,3,6,148.76457544137597,140.05714589679306,Graduate,0,0,5,6,2,1,3,3,16.440411118413913,17.605527764750768,0,0,0.35148297984360033,1.8450250442663685,10.224414113550164
0,1,1,22,1,0,0,1,4,7,2,0,0,0,1,2,1,2,3,160.8323704227077,159.0203747624174,Graduate,1,1,7,6,4,4,5,3,10.99089459006412,10.78938414595301,1,0,2.1033999949132314,2.117388309157205,7.233253254937282
1,1,1,17,0,0,0,2,5,1,1,1,1,0,0,3,1,1,7,150.41276335622624,152.04696236648502,Dropout,2,1,4,3,4,5,2,2,11.613796826830015,10.0,2,0,3.125011877781147,2.1073369729555527,6.708579317336107
1,1,1,19,0,0,0,2,1,10,7,0,0,0,0,1,4,2,7,115.07183185123752,123.2379847876004,Dropout,0,0,5,5,4,5,5,2,11.916910107427324,11.448001409291994,0,0,0.6260350695219186,1.4466182321530052,9.118471252918088
0,2,1,21,0,0,0,1,2,7,4,0,0,0,0,1,1,3,8,130.06432541120287,126.13291393268501,Dropout,1,1,5,5,2,3,3,4,12.838345552656783,15.022684533741874,0,0,0.5375313048180872,1.9067116497412324,10.929428618465781
0,1,1,27,0,0,0,3,2,4,9,1,1,0,0,3,1,2,6,152.95132900738324,158.0867724973592,Dropout,1,1,4,5,3,3,1,2,15.087139151574732,13.510525514090572,1,0,1.3903945904421833,0.6803572094656233,9.823715497999244
0,1,1,22,0,0,0,2,3,2,7,0,1,0,0,1,1,2,2,96.89837383375902,113.68332203576149,Graduate,0,0,5,4,4,5,4,1,12.851985687195256,11.51021521145986,0,0,1.2164197414805875,1.4804826005419225,9.259716815284282
1,1,1,18,1,0,0,3,5,4,5,1,1,0,0,2,4,2,6,146.4717014237328,148.05377969773636,Graduate,0,1,4,5,4,3,3,4,11.070844657959988,10.880434830554636,0,0,2.7296261468447067,1.1250316642486065,6.841121437419771
0,1,1,23,0,0,0,4,4,3,6,0,0,0,0,4,3,2,1,145.34709488972675,125.75642938211453,Dropout,1,0,7,7,4,5,7,5,15.492931058483347,14.646484425758334,1,1,2.422057267410671,1.1346541768808724,6.511950923676751
1,1,1,30,1,0,1,3,3,5,5,0,1,0,0,1,2,2,2,194.54695377582917,195.03199567080003,Graduate,0,0,7,6,4,5,4,4,14.920655476244876,14.074767295567776,0,0,3.505844569124278,1.1766527686343362,5.4356595678636035
1,2,1,26,0,0,0,1,2,7,8,0,1,0,0,1,1,2,7,148.64559159966632,147.69862435662554,Graduate,0,0,4,4,3,3,2,3,16.722116166346147,15.7146843118359,1,0,0.8622729238355271,1.7807127199064945,10.431572581235178
0,1,1,24,1,1,0,3,4,7,5,0,1,0,0,1,1,2,8,137.83017315237564,136.56669845184442,Dropout,0,0,7,6,1,0,6,1,18.682989965127117,17.808738501476203,0,1,2.1208696174534096,1.7101878181035584,9.238717277327563
0,1,1,25,0,0,0,2,2,5,2,0,0,0,0,1,4,2,1,163.2734722055207,147.31679308008015,Graduate,0,0,4,5,3,4,3,4,13.089556740730272,12.480371874930325,0,0,3.7458409559882435,1.3235500208592934,5.523018154058053
0,1,1,28,0,0,0,2,6,2,6,1,1,0,0,4,3,2,3,133.11200939653557,135.87668497801593,Graduate,0,0,5,4,3,3,4,4,16.141799001247755,16.773874709972354,0,0,3.5912572744470115,0.7108764262374649,7.012685614736367
0,1,1,26,0,0,0,2,1,10,7,1,1,0,0,1,1,2,6,140.84537563166003,135.52647797743757,Graduate,0,0,6,7,0,0,4,4,12.260492759344299,15.110325051184535,0,0,0.43369864715057815,1.8373903489087617,11.039366044212285
0,2,2,24,0,0,0,5,3,3,7,1,1,0,0,1,4,1,8,141.77698960484506,140.72167869789783,Graduate,2,0,6,6,5,6,4,6,14.66053525747914,15.250122091438998,0,0,0.14812697463088353,0.911198831113165,8.093847957104936
1,1,1,26,1,0,0,3,1,3,9,0,1,0,0,4,4,2,5,152.004410235456,161.48444805272064,Graduate,1,1,4,3,3,2,4,0,10.928629199561346,11.19843654538231,0,1,2.6550254854618003,1.3240519848774972,5.95516202864004
1,2,1,17,0,0,0,1,2,7,5,0,1,0,0,1,2,4,7,121.5342863500818,113.41903090907331,Graduate,2,1,7,7,5,5,6,5,14.160666226400364,15.20087364452948,1,0,0.9180897843044147,0.938548743639466,8.652906228402493
1,1,1,17,0,0,0,2,3,7,4,1,1,0,1,4,5,2,8,156.6701240723791,155.64618164280648,Dropout,0,0,5,6,5,6,2,4,16.4326796519437,16.78634991597963,1,1,1.4127503326848738,1.6518540363369518,8.377927544054845
1,1,1,22,0,0,0,2,3,10,5,1,1,0,0,1,1,4,5,129.48523144042792,127.46261496886699,Graduate,1,0,7,6,0,-1,6,4,18.407154967315954,19.846307068725995,0,0,2.6878702310558173,0.5438098757486389,7.6023502066319715
0,1,2,21,0,0,0,6,4,10,8,0,0,0,0,4,3,4,6,181.1887359911704,179.5310123694667,Graduate,0,0,6,6,3,2,4,4,14.219615113202646,14.602171432485719,1,1,2.1068102584702264,1.926581500860975,6.933797129676156
0,1,1,18,0,0,0,6,3,8,10,0,0,0,0,1,1,2,6,109.73776425607915,105.30035348746715,Graduate,2,1,7,8,5,6,4,6,11.955014897604602,10.064766479913974,1,0,3.2756908507816145,1.400141986724295,7.543049248972314
0,1,1,25,0,0,0,2,2,5,10,0,1,0,0,1,2,3,6,124.85281267979012,120.95347873089872,Graduate,0,2,7,6,5,5,5,5,16.508648437157785,17.33451139878356,1,0,0.8148210660315673,1.8266045023460409,7.817710368875378
1,2,1,17,0,0,0,2,4,2,3,0,1,0,0,1,4,2,5,99.41421512330223,116.16483856107146,Graduate,0,0,6,5,5,6,3,2,15.76843781534282,15.513424820118544,0,0,2.190301061892024,1.04334161468363,8.808442035659159
1,1,1,18,0,0,0,3,4,6,5,1,1,0,0,1,2,2,5,199.29702659566277,195.06830205455617,Graduate,0,0,6,5,2,1,4,2,14.628619074365927,14.645382323018437,0,0,1.6235873984040645,2.101484266063955,9.065660003201351
1,1,1,19,0,0,0,2,2,1,3,0,1,0,0,1,3,2,5,115.46182669587306,118.16901859209018,Graduate,2,2,7,7,0,0,3,2,13.076800278544452,11.988931622024436,0,0,2.592595553635329,1.3715255565608737,6.543951139334595
0,1,1,17,0,0,0,2,4,2,4,0,1,0,1,1,1,2,6,155.20101347084562,156.25059881441686,Graduate,1,2,7,6,7,8,4,5,12.242274104011308,13.127629458515347,0,0,2.3592556405078065,0.5480876845289311,6.554325543201891
0,1,1,28,1,1,0,3,6,1,1,1,0,0,0,2,2,2,5,154.54071087561152,155.2692079290148,Dropout,0,0,5,6,2,3,4,4,14.320994048195947,13.50736386968329,1,0,2.424764922631053,0.4838824384047884,8.040025943326935
1,1,1,17,1,0,0,2,3,2,2,0,1,0,0,3,1,1,2,121.87995693566697,126.68232762083807,Graduate,0,0,4,5,3,2,3,1,14.942320282902195,14.13680919866871,0,0,3.3493774252364688,2.3226453825394526,5.174841473058533
0,1,1,18,0,1,1,3,2,5,4,1,0,0,0,3,1,2,6,155.46069182638777,149.13110075633062,Graduate,1,0,5,5,2,3,3,4,13.625571799844135,14.710846685971898,0,0,2.8623893116734918,1.7571111591550888,6.5621707224898085
1,1,1,26,0,0,0,2,3,4,4,1,0,0,0,3,2,2,4,118.62020176700291,132.6343701603401,Graduate,0,1,5,4,3,3,3,2,14.63606657967332,13.379170679081634,0,0,3.534251692432677,1.9445285413211195,4.609032506244423
1,1,1,24,0,0,0,3,2,4,3,0,0,0,0,1,2,1,2,123.72893709400336,114.5283941371401,Graduate,0,1,7,8,0,0,6,4,14.212163194479773,15.53499802636282,1,1,1.8895128579561733,1.4464028443019539,7.087632042261269
1,1,1,17,0,0,0,3,3,7,3,1,1,0,0,1,1,3,7,108.7619919301946,107.11666687870198,Graduate,0,1,5,6,2,2,1,5,17.395960135503625,19.109555850443257,1,0,2.9103774189944875,1.7117305696088316,7.9227978140952775
0,1,1,24,0,0,0,3,3,7,7,0,1,0,0,1,2,4,2,153.39317513635868,141.5275506467772,Graduate,0,0,5,4,3,4,5,2,15.69615996883725,16.755501271360846,0,1,1.5338551954369457,2.0472747700931735,10.092614527696611
0,1,1,22,1,0,0,3,5,9,3,0,0,0,0,1,2,2,5,100.82284881662852,109.793245870965,Dropout,0,2,5,6,1,0,3,4,17.85908426959077,17.02501217363908,1,0,1.5269044293248002,1.5615802629734667,7.957557103377017
0,1,1,33,0,0,0,2,3,5,7,1,1,0,0,2,2,2,6,147.86916052703256,138.65733690135224,Graduate,1,0,5,4,1,1,5,3,12.308204413167935,12.325477881345334,0,0,0.9704498906437096,1.9667003637000646,8.67060350882177
0,3,1,23,0,0,0,1,2,3,4,1,1,0,0,3,1,3,6,137.52790475537424,145.0849040622425,Dropout,0,0,7,8,3,3,5,3,15.32891161123295,15.393885952873605,0,1,4.397429481499494,1.07652897982634,5.560602960174588
0,1,1,20,0,0,0,2,3,2,7,1,1,0,0,3,2,2,2,174.8605055831786,177.50948611860758,Dropout,0,0,6,6,5,5,6,3,14.01935748920946,12.725773541042505,1,0,1.152632157248353,2.3255159303176987,7.8277701161109565
1,1,1,17,0,0,0,2,2,7,2,1,1,0,0,4,2,1,2,140.65223349826272,142.4141220723763,Enrolled,0,1,7,7,7,6,7,2,14.892742840317378,15.029483479171384,2,2,3.121435761154015,2.318943656217526,7.33616553465392
1,1,1,17,0,0,0,1,2,7,2,0,0,0,0,1,2,2,2,156.95935165502695,168.12176312403264,Graduate,2,0,5,5,0,-1,3,3,13.122805827479862,11.288300747283028,1,1,2.680594456114349,1.053123088094234,6.328954091904237
0,1,1,17,0,1,0,3,2,2,7,1,0,0,0,5,3,2,1,150.2267232851686,144.18161957209713,Graduate,0,0,4,4,4,3,3,4,12.167989579567482,12.050710481526957,1,0,2.4364917449596883,1.0381716350312686,8.012383018579992
0,2,2,28,0,0,0,2,1,7,8,1,0,1,0,1,2,2,3,137.93611066764953,152.6060566585886,Graduate,0,0,4,5,2,1,4,4,11.969928329062279,11.99489035223427,0,0,2.3348120470405846,2.443140578378571,7.793526283313232
0,1,1,21,0,0,0,1,6,6,2,0,1,0,0,4,4,2,5,162.29843821637877,158.45869008990888,Graduate,0,0,6,7,4,3,2,4,16.224765298081845,16.327868508172735,1,0,2.082689033276591,1.7217783813909602,9.224801651937893
0,3,1,24,1,1,0,4,3,2,1,1,1,0,0,1,5,2,2,147.59798359427745,151.91508011924083,Dropout,0,1,4,3,2,3,3,2,13.085824995727142,14.31185509850391,0,0,1.5683083993376454,1.5681912092167596,7.790379259318757
1,2,1,29,0,0,0,3,4,7,9,0,0,0,0,1,3,3,8,157.97388234239716,156.04011582300632,Dropout,1,0,5,6,2,1,3,5,14.686273546512055,13.845176493505635,0,2,3.6469512555610804,0.8365340249299364,6.000404972338602
0,1,1,17,0,0,0,2,2,6,2,1,1,0,0,1,1,1,6,121.44459435306406,127.61697788821884,Graduate,1,4,7,7,1,1,3,3,10.234957122085316,10.37238972489785,0,2,1.099999922733208,1.392849302638874,9.095382254103722
0,1,1,27,0,1,0,2,3,1,3,1,1,0,0,1,1,2,5,150.56555650397723,140.53842603277343,Graduate,1,3,7,7,5,6,3,5,12.833519492456919,12.739819013779567,0,0,2.2964068748473436,1.9867329800648506,6.961667094232333
0,1,1,21,1,0,0,2,3,4,9,1,1,0,0,1,3,4,6,156.03508112774006,157.1062268938736,Dropout,0,0,4,3,2,1,2,3,14.560856504787372,17.084735913074073,0,0,2.2471359131646578,0.9074325520739447,6.723319859383233
1,1,1,23,1,0,0,2,2,7,7,0,1,0,0,1,1,2,4,118.21992438125355,118.40211668539169,Graduate,1,0,6,5,6,6,6,3,13.000140494643022,10.347522597792722,0,0,2.676543551824735,1.7202264770358477,5.767300983842748
1,1,1,17,0,0,0,4,6,6,4,0,1,0,0,3,1,2,4,138.52249553997854,142.88316295764025,Dropout,0,2,7,6,6,5,5,4,12.748348708398495,12.095379198317827,1,0,3.089158573652293,1.5762562923397208,5.959536478605344
0,1,1,17,0,0,0,2,2,3,10,0,1,0,0,4,4,3,8,105.23321117371677,109.28794043205065,Graduate,0,0,6,5,3,3,6,4,15.442255848491698,16.541517100879766,0,1,1.7243242039503797,1.4081292890298134,7.7481849199523625
0,1,1,23,0,0,1,3,3,9,6,1,1,0,0,1,2,2,6,108.26000044090046,99.65429465625742,Dropout,2,1,7,7,5,5,5,5,13.590896205476282,11.915506190576274,1,0,2.051738688396895,2.160954074194743,8.055638723671102
1,1,1,33,0,0,0,6,1,3,1,0,0,0,0,5,1,2,5,138.80246137491008,151.86466236992143,Graduate,0,0,4,5,2,3,2,4,14.499248381505243,15.907516681972222,0,0,1.286459549428053,1.1032419852700488,8.498627244273244
1,1,1,26,0,0,0,3,2,3,7,1,1,0,0,3,5,1,8,176.00468274670126,175.4292933651781,Enrolled,0,1,7,8,3,2,6,6,13.823437471363748,13.841300073055647,0,3,2.8676285232400804,1.4867063594459407,8.69379302885218
0,2,1,27,0,0,0,2,4,4,6,0,0,0,0,1,3,2,6,177.5508904669465,184.8558772839498,Graduate,0,0,5,6,3,3,3,4,15.577738075122607,15.353215159016,0,0,3.0324051791541606,1.5398058238620795,7.865598864442024
1,1,1,20,0,0,0,3,4,7,6,0,1,0,0,1,2,2,4,133.90179478340465,121.29297497388313,Graduate,1,0,4,5,4,3,3,1,11.364365850922926,10.0,0,0,1.5798238446841801,1.6507472827271812,8.868757316060933
1,2,1,18,0,0,0,4,3,6,10,0,1,0,1,5,1,2,1,120.97040960162099,116.82375976467598,Graduate,0,0,7,6,6,5,6,2,16.24777552681792,16.564577847516276,0,0,2.629694534176476,2.2469233927226178,8.534732932857628
1,1,1,17,0,0,0,3,5,7,2,1,0,0,0,3,2,2,4,158.542822941637,169.32892308714668,Graduate,0,2,6,7,5,5,5,6,15.2312983136087,15.626885971837114,0,0,2.3072819803843507,1.1351877367041863,9.036302144559862
1,1,1,19,0,0,0,4,2,10,7,1,0,0,0,1,3,3,8,99.9288863391331,116.2823798817782,Graduate,1,1,7,6,1,0,5,3,14.967904431717665,12.977186036655487,1,0,1.9868296718180678,1.8855617553742607,7.925300091668015
1,1,1,17,0,0,0,3,3,7,5,0,0,0,0,1,3,3,1,131.93648786883762,136.17978584321074,Graduate,1,1,5,4,0,1,3,3,15.263121932163594,15.310460345775576,0,0,3.236682591322006,1.8548257334082545,8.227121826745627
0,1,1,17,0,1,0,4,2,2,3,0,1,0,0,3,1,2,2,125.03651017995008,124.15564371318897,Graduate,1,1,6,7,0,1,4,5,12.04161352340802,12.47320364735875,0,1,4.1047226751803585,1.9512948189775332,6.816940640307459
1,1,1,18,0,0,0,6,3,7,7,1,1,0,0,1,2,2,7,138.27363754189594,127.65101764097373,Enrolled,1,0,5,6,0,1,4,5,14.562828957531398,14.329706934872426,0,1,0.7478131700306709,1.627995936868235,7.655909603027408
0,1,1,20,0,0,0,3,2,7,7,0,1,0,0,1,2,4,3,167.5063702557034,175.47925424891562,Graduate,0,0,6,7,5,5,5,3,14.813409298742126,16.0643677006994,0,0,2.30728386988278,1.0844363137498494,5.546014900225433
1,2,1,22,0,0,0,3,2,3,7,1,0,0,0,1,4,2,2,95.0,98.0652447500382,Dropout,0,0,4,3,3,2,3,2,12.707969766407961,12.699843496099064,1,0,0.8139984190148986,1.974456029575038,7.428020737162122
0,1,1,23,0,0,0,3,6,4,7,1,0,0,0,2,2,2,7,146.20711980287697,122.67455285443762,Dropout,1,1,5,4,2,2,2,4,15.403121651680365,15.381349941446274,0,1,0.9062252093889815,1.353956163959773,8.661891780111706
1,1,1,21,0,0,0,4,1,7,6,0,1,0,0,1,1,2,5,146.86471911943556,129.5368225409761,Dropout,2,2,7,7,6,6,6,3,14.064226822592884,14.327034973646665,0,0,1.7806954654068838,2.1196452466400033,7.174810618252215
1,2,1,18,0,1,0,4,1,3,4,1,0,0,0,2,1,2,5,138.7802341506691,142.28289524878673,Dropout,0,1,6,6,4,3,5,2,16.61441559542513,13.7795066667033,0,0,1.4320860157657318,1.0116759704643168,10.623555111005146
0,2,1,17,0,0,0,1,1,3,6,1,0,0,0,2,3,2,3,145.8275647701274,137.50565867117393,Graduate,1,1,6,6,3,4,4,4,15.392358170924137,14.976329931757265,0,0,0.3626191848062028,2.3584999859630793,9.720365962846966
1,1,1,18,0,1,0,3,2,7,4,1,1,0,0,1,3,1,6,150.28526413727312,139.88956045445113,Dropout,2,1,6,5,3,2,4,4,15.363269131466243,13.741087158575523,0,0,3.3674189051617454,2.179650461069139,6.444486002748126
0,1,1,17,1,0,0,4,2,7,3,1,1,0,0,1,1,3,7,143.16663415942432,142.1261426124658,Dropout,2,0,4,3,0,-1,3,3,12.996091892382289,11.92819517059197,0,0,2.0483080502478455,1.303714969050632,6.571536805017059
1,2,1,23,0,1,0,3,1,1,6,1,1,0,0,4,1,2,7,99.29988125433738,102.73191629208753,Graduate,1,0,4,5,3,3,4,4,17.0350034074707,16.700529777656527,0,0,1.8160241203945757,1.228109738897653,8.198049327457916
0,1,1,26,0,0,0,3,3,5,7,0,0,0,0,2,1,2,5,122.21600474906992,136.52037642106177,Graduate,0,0,6,6,5,6,3,5,14.288251486214943,13.342642570332167,0,0,1.9705793009607346,1.346543246896342,7.28349622145157
0,1,2,26,0,1,0,1,3,7,6,0,0,0,0,3,1,2,3,171.95188508547955,163.77771468376926,Dropout,1,0,7,7,0,1,7,4,13.690951769486352,14.91269314348826,1,0,2.945088118855538,1.5484425038584015,7.073103713327697
1,1,1,25,1,0,0,2,4,7,10,0,1,0,0,1,1,2,7,116.65938949627977,121.01747650145454,Enrolled,2,0,6,5,0,1,3,4,15.789361656237208,15.27800520951352,0,0,1.3801061297173305,1.64984795748112,7.160570492172138
0,2,1,20,1,1,0,4,6,10,3,1,1,0,1,1,4,2,5,141.6122832712656,131.34619687922097,Graduate,1,1,4,5,0,0,3,4,12.986207020705201,12.762052933195548,0,1,1.8102244767985727,1.772205387957714,8.930760806082255
1,1,1,18,0,0,0,5,3,7,4,0,1,0,0,1,2,3,8,125.57344701128484,120.62191128613726,Graduate,0,1,4,4,3,2,2,1,17.061134791172705,17.285608097715638,0,0,-0.010725963144470274,1.574767329810337,10.343881364157266
0,3,1,17,0,0,0,2,1,7,7,0,1,0,0,3,5,2,3,151.89612764078714,153.785051928948,Graduate,0,2,5,5,4,3,4,3,18.745920284930353,19.311727871268094,0,0,1.9154377336084312,1.1263847840109436,7.478393554176295
0,1,1,17,0,0,0,3,1,10,7,0,0,0,0,1,4,4,6,135.94717920338672,134.4707022055045,Graduate,0,0,7,7,1,2,7,3,11.142091056677954,12.00979858973531,1,1,0.2293961435025198,1.4790934150633432,9.921300482481705
0,2,1,26,1,0,0,4,4,1,1,0,0,0,0,1,2,2,8,153.09475688209363,139.4330896789937,Graduate,1,0,7,7,5,6,5,6,17.65376550531602,18.70158495667131,0,1,2.6363823043082353,1.4293301032101629,7.499550334553916
1,1,1,20,0,0,0,4,3,1,4,0,1,1,0,1,2,2,3,147.66073577117513,152.79529191696366,Graduate,1,1,6,7,2,1,3,4,14.407533777861143,12.316959168129863,0,1,1.325807629636956,2.7864981336138346,9.784775672313673
0,1,1,17,1,1,0,3,2,6,3,0,1,0,0,1,4,2,8,132.20446448713787,139.61685768501295,Dropout,0,1,7,6,6,6,7,3,12.147757026846879,13.034183019793305,0,0,1.8157669867377053,0.8730654413092636,8.326964366265441
0,2,1,17,0,0,0,1,2,4,7,0,1,0,0,5,1,1,4,95.41811142161153,119.01089094063158,Dropout,1,0,4,3,0,1,3,1,11.566940849668734,12.613247519568235,0,0,0.8801519647837948,2.533528049333075,9.500613864823078
0,1,1,17,0,0,0,3,4,1,7,1,1,0,0,1,1,2,4,122.67201930257895,124.89115669226015,Graduate,1,2,7,8,3,4,4,4,10.0,12.28330561490953,1,0,1.8184855420856179,1.1778380022661548,9.696573008543215
0,1,1,21,1,0,0,4,3,4,3,1,1,0,0,1,1,2,7,115.87418505325425,117.61154884765116,Dropout,0,0,6,6,1,2,6,3,11.903279889435385,11.877286674470017,1,0,3.4590340599856244,0.9464624152084065,5.150769037997967
